date	close	actual
5:40	365	447
5:50	398	414
6:00	251	308
6:10	184	296
6:20	202	258
6:30	316	235
6:40	286	240
6:50	355	267
7:00	364	356
7:10	394	512
7:20	364	768
7:30	268	431
7:40	208	239
7:50	217	379
8:00	233	183
8:10	213	203
8:20	183	214
8:30	144	236
8:40	177	201
8:50	195	219
9:00	209	184
9:10	200	194
9:20	214	256
9:30	239	297
9:40	328	467
9:50	470	4629
10:00	488	571
10:10	464	517
10:20	488	3524
10:30	523	583
10:40	448	3521
10:50	567	467
11:00	564	534
11:10	477	2320
11:20	414	605
11:30	466	617
11:40	499	516
11:50	515	299
12:00	485	331
12:10	450	394
12:20	486	458
12:30	460	466
12:40	450	482
12:50	450	400
13:00	450	403
13:10	325	357
13:20	200	216
13:30	203	224
13:40	209	201
13:50	244	280
14:00	240	333
14:10	304	459
14:20	338	502
14:30	356	305
14:40	268	211
14:50	256	172
15:00	198	309
15:10	216	269
15:20	222	245
15:30	246	332
15:40	191	179
15:50	172	204
16:00	234	329
16:10	228	360
16:20	230	200
16:30	228	218
16:40	248	291
16:50	253	225
17:00	245	249
17:10	244	400
17:20	273	446
17:30	274	330
17:40	193	189
17:50	209	227
18:00	240	276
18:10	233	308
18:20	309	455
18:30	254	240
18:40	452	359
18:50	526	577
19:00	494	715
19:10	671	920
19:20	642	755
19:30	662	720
19:40	661	688
19:50	882	1070
20:00	889	998
20:10	898	1006
20:20	604	692
20:30	800	774
20:40	800	748
20:50	800	708
21:00	800	820
21:10	800	813
21:20	800	836
21:30	800	885
21:40	800	1513
21:50	800	802
22:00	800	767
22:10	800	791
22:20	800	276
22:30	800	769
22:40	800	775
22:50	800	712
23:00	800	656
23:10	800	803
23:20	800	787
23:30	800	792
23:40	800	1045
23:50	800	679
