date	close	actual
5:10	121	133
5:20	94	100
5:30	48	54
5:40	40	59
5:50	42	57
6:00	40	52
6:10	35	60
6:20	37	42
6:30	57	62
6:40	62	72
6:50	60	83
7:00	48	53
7:10	67	71
7:20	64	79
7:30	47	72
7:40	40	57
7:50	42	55
8:00	37	61
8:10	32	53
8:20	39	65
8:30	39	76
8:40	25	64
8:50	36	60
9:00	44	66
9:10	52	106
9:20	56	81
9:30	81	125
9:40	89	130
9:50	83	159
10:00	100	130
10:10	96	153
10:20	93	117
10:30	88	103
10:40	97	109
10:50	95	128
11:00	89	112
11:10	84	137
11:20	94	101
11:30	93	110
11:40	94	125
11:50	93	135
12:00	85	97
12:10	97	118
12:20	94	127
12:30	99	133
12:40	92	112
12:50	89	113
13:00	77	111
13:10	71	100
13:20	73	85
13:30	86	112
13:40	113	178
13:50	101	144
14:00	75	115
14:10	66	75
14:20	57	96
14:30	68	99
14:40	77	137
14:50	65	120
15:00	24	58
15:10	17	48
15:20	18	55
15:30	21	44
15:40	26	54
15:50	25	54
16:00	19	44
16:10	16	52
16:20	20	51
16:30	20	71
16:40	21	59
16:50	30	91
17:00	24	82
17:10	26	95
17:20	25	87
17:30	23	81
17:40	21	75
17:50	24	96
18:00	29	81
18:10	22	87
18:20	21	105
18:30	24	82
18:40	22	41
18:50	27	58
19:00	44	74
19:10	54	81
19:20	69	76
19:30	53	58
19:40	76	89
19:50	68	94
20:00	68	108
20:10	69	73
20:20	66	87
20:30	72	95
20:40	71	105
20:50	74	104
21:00	67	71
21:10	72	81
21:20	74	97
21:30	70	84
21:40	69	80
21:50	61	83
22:00	57	76
22:10	70	90
22:20	57	74
22:30	49	62
22:40	52	69
22:50	63	84
23:00	66	73
23:10	93	80
23:20	112	102
23:30	117	128
23:40	123	143
23:50	129	160
