date	close	actual
4:50	145	135
5:00	145	141
5:10	57	58
5:20	50	35
5:30	48	76
5:40	39	55
5:50	35	47
6:00	59	77
6:10	34	57
6:20	47	58
6:30	28	31
6:40	29	30
6:50	38	32
7:00	61	52
7:10	42	46
7:20	44	44
7:30	39	41
7:40	41	50
7:50	28	57
8:00	45	74
8:10	43	64
8:20	40	68
8:30	35	52
8:40	37	58
8:50	38	60
9:00	41	72
9:10	35	59
9:20	53	77
9:30	42	100
9:40	61	116
9:50	70	120
10:00	86	90
10:10	80	91
10:20	106	146
10:30	88	120
10:40	92	109
10:50	75	66
11:00	83	94
11:10	74	77
11:20	81	103
11:30	77	99
11:40	95	94
11:50	86	93
12:00	95	112
12:10	86	102
12:20	95	100
12:30	88	133
12:40	93	126
12:50	90	99
13:00	96	107
13:10	89	98
13:20	96	120
13:30	93	116
13:40	98	130
13:50	96	140
14:00	107	141
14:10	79	97
14:20	48	74
14:30	58	118
14:40	51	62
14:50	71	87
15:00	76	97
15:10	76	124
15:20	61	80
15:30	52	53
15:40	59	69
15:50	58	85
16:00	54	75
16:10	57	69
16:20	63	66
16:30	51	45
16:40	55	76
16:50	47	106
17:00	57	111
17:10	56	136
17:20	58	119
17:30	48	58
17:40	53	73
17:50	42	91
18:00	38	108
18:10	37	71
18:20	46	68
18:30	38	52
18:40	65	59
18:50	48	55
19:00	39	49
19:10	33	56
19:20	42	64
19:30	44	53
19:40	67	71
19:50	71	81
20:00	43	82
20:10	28	34
20:20	102	120
20:30	142	114
20:40	149	104
20:50	146	224
21:00	149	220
21:10	19	36
21:20	214	182
21:30	301	286
21:40	68	125
21:50	207	196
22:00	244	232
22:10	58	73
22:20	222	208
22:30	279	265
22:40	68	91
22:50	168	166
23:00	208	226
23:10	83	80
23:20	242	240
23:30	200	218
23:40	90	90
23:50	273	281
