date	close	actual
3:20	450	404
3:30	450	495
3:40	450	517
4:00	1985	2103
4:10	2129	2471
5:10	98	104
5:20	114	159
5:30	152	200
5:40	142	100
5:50	134	97
6:00	60	48
6:10	58	55
6:20	38	50
6:30	23	31
6:40	17	31
6:50	19	41
7:00	16	36
7:10	21	36
7:20	22	33
7:30	21	38
7:40	24	38
7:50	24	35
8:00	30	57
8:10	27	39
8:20	25	43
8:30	35	54
8:40	53	69
8:50	68	76
9:00	78	83
9:10	80	92
9:20	85	89
9:30	103	120
9:40	103	148
9:50	137	161
10:00	150	170
10:10	138	140
10:20	131	134
10:30	134	125
10:40	149	151
10:50	189	171
11:00	157	217
11:10	140	194
11:20	140	168
11:30	138	140
11:40	160	206
11:50	160	221
12:00	171	220
12:10	176	221
12:20	176	196
12:30	172	164
12:40	163	187
12:50	168	208
13:00	160	197
13:10	153	223
13:20	160	180
13:30	159	153
13:40	170	234
13:50	145	183
14:00	104	135
14:10	63	84
14:20	61	50
14:30	69	96
14:40	75	122
14:50	77	127
15:00	79	108
15:10	62	83
15:20	41	58
15:30	27	55
15:40	50	96
15:50	80	134
16:00	79	121
16:10	86	149
16:20	72	138
16:30	48	84
16:40	50	67
16:50	48	61
17:00	54	75
17:10	50	71
17:20	51	77
17:30	46	71
17:40	49	101
17:50	40	72
18:00	48	59
18:10	53	68
18:20	67	75
18:30	83	82
18:40	98	134
18:50	91	110
19:00	87	92
19:10	73	88
19:20	57	101
19:30	127	193
19:40	170	199
19:50	263	264
20:00	272	293
20:10	212	279
20:20	200	259
20:30	200	208
20:40	171	200
20:50	242	308
21:00	263	340
21:10	236	261
21:20	234	209
21:30	200	202
21:40	199	184
21:50	274	308
22:00	278	313
22:10	200	242
22:20	200	251
22:30	200	128
22:40	200	119
22:50	253	304
23:00	252	349
23:10	200	226
23:20	200	214
23:30	200	158
23:40	193	135
23:50	246	274
