date	close	actual
5:30	120	108
5:40	97	154
5:50	113	96
6:00	102	103
6:10	44	70
6:20	45	65
6:30	37	53
6:40	34	49
6:50	51	48
7:00	58	61
7:10	55	64
7:20	52	73
7:30	45	70
7:40	45	79
7:50	47	80
8:00	38	61
8:10	39	51
8:20	44	77
8:30	41	65
8:40	44	64
8:50	46	70
9:00	47	69
9:10	52	72
9:20	57	95
9:30	61	85
9:40	66	83
9:50	79	96
10:00	97	109
10:10	103	130
10:20	110	130
10:30	107	159
10:40	105	154
10:50	105	137
11:00	107	118
11:10	107	143
11:20	107	117
11:30	105	142
11:40	106	132
11:50	108	114
12:00	103	146
12:10	105	163
12:20	100	126
12:30	103	122
12:40	103	159
12:50	102	136
13:00	103	147
13:10	109	188
13:20	108	176
13:30	102	159
13:40	104	181
13:50	105	172
14:00	98	159
14:10	91	217
14:20	89	113
14:30	75	122
14:40	76	128
14:50	75	115
15:00	90	161
15:10	82	184
15:20	66	238
15:30	59	147
15:40	46	180
15:50	47	130
16:00	38	145
16:10	38	116
16:20	39	127
16:30	42	111
16:40	51	90
16:50	44	77
17:00	55	86
17:10	43	55
17:20	43	84
17:30	44	74
17:40	39	146
17:50	33	60
18:00	30	58
18:10	31	78
18:20	32	76
18:30	33	50
18:40	34	74
18:50	36	60
19:00	26	65
19:10	29	58
19:20	33	91
19:30	35	98
19:40	34	70
19:50	39	58
20:00	57	63
20:10	65	74
20:20	93	110
20:30	106	151
20:40	99	104
20:50	91	107
21:00	90	107
21:10	88	114
21:20	100	130
21:30	108	129
21:40	117	116
21:50	121	117
22:00	111	123
22:10	103	124
22:20	93	125
22:30	91	121
22:40	87	97
22:50	77	109
23:00	73	107
23:10	87	154
23:20	97	132
23:30	90	131
23:40	88	102
23:50	88	93
