date	close
5:00	6.53
5:20	1.90
5:30	2.55
5:40	2.74
5:50	2.71
6:00	3.57
6:10	3.15
6:20	4.95
6:30	4.18
6:40	4.65
6:50	5.57
7:00	4.83
7:10	3.44
7:20	4.10
7:30	4.26
7:40	4.50
7:50	3.30
8:00	3.94
8:10	4.58
8:20	4.08
8:30	3.59
8:40	4.00
8:50	3.84
9:00	4.34
9:10	6.06
9:20	4.74
9:30	3.26
9:40	3.31
9:50	3.64
10:10	4.19
10:20	6.63
10:30	3.85
10:40	5.00
10:50	8.07
11:00	5.34
11:20	8.88
11:30	8.40
11:40	11.53
11:50	3.88
12:00	9.97
12:10	13.22
12:30	11.29
12:40	9.51
12:50	10.30
13:00	10.67
13:10	10.74
13:30	5.65
13:40	7.86
13:50	9.80
14:00	7.83
14:10	7.81
14:20	5.88
14:30	5.31
14:40	8.42
14:50	7.72
15:00	5.35
15:10	5.71
15:20	8.15
15:30	6.29
15:40	6.64
15:50	5.41
16:00	3.90
16:10	9.34
16:20	10.86
16:30	7.02
16:40	5.18
16:50	6.74
17:00	8.19
17:10	8.38
17:20	8.71
17:30	6.17
17:40	5.30
17:50	8.86
18:00	5.43
18:10	5.41
18:20	5.89
18:30	5.62
18:40	3.45
18:50	4.46
19:00	7.27
19:10	8.17
19:20	4.67
19:30	7.65
19:50	6.68
20:00	3.81
20:20	6.90
20:30	6.33
20:50	8.65
21:00	10.21
21:20	4.85
21:30	6.49
21:50	6.14
22:00	4.11
22:20	4.76
22:40	4.23
23:00	4.65
23:20	5.70
23:40	6.09
