date	close
4:40	26
5:00	22
5:20	29
5:40	16
5:50	26
6:00	70
6:10	24
6:20	33
6:30	23
6:40	28
6:50	21
7:00	30
7:10	27
7:20	42
7:30	27
7:40	37
7:50	31
8:00	35
8:10	33
8:20	56
8:30	33
8:40	57
8:50	32
9:00	57
9:10	34
9:20	53
9:30	42
9:50	31
10:00	87
10:10	31
10:30	50
10:40	22
10:50	19
11:00	104
11:10	37
11:30	28
11:40	46
11:50	20
12:00	88
12:10	33
12:30	33
12:40	36
13:00	85
13:10	33
13:30	32
13:40	34
13:50	28
14:00	73
14:10	32
14:20	104
14:30	31
14:40	35
14:50	37
15:00	49
15:10	25
15:20	93
15:30	28
15:40	32
15:50	35
16:00	39
16:10	47
16:20	38
16:30	37
16:40	64
16:50	53
17:00	45
17:10	54
17:20	52
17:30	42
17:40	42
17:50	36
18:00	79
18:10	61
18:20	97
18:30	32
18:40	37
18:50	32
19:00	38
19:10	42
19:20	46
19:30	18
19:40	49
19:50	37
20:10	31
20:20	31
20:30	30
20:50	26
21:00	32
21:10	24
21:20	47
21:30	31
21:40	47
21:50	17
22:00	34
22:10	31
22:20	31
22:30	28
22:40	34
22:50	18
23:00	35
23:10	16
23:20	41
23:30	25
23:40	30
23:50	26
