date	close
5:30	2.96
5:40	2.50
5:50	1.80
6:00	5.88
6:10	2.68
6:20	2.30
6:30	3.13
6:40	3.34
6:50	2.18
7:00	2.98
7:10	3.68
7:20	2.99
7:30	3.62
7:40	4.22
7:50	3.71
8:00	4.50
8:10	5.41
8:20	2.43
8:30	7.54
8:40	4.60
8:50	3.43
9:00	5.77
9:10	4.38
9:20	2.89
9:30	7.68
9:40	5.05
9:50	3.68
10:00	3.33
10:10	2.29
10:20	4.07
10:30	3.05
10:40	4.03
10:50	2.13
11:00	3.47
11:10	3.15
11:20	4.50
11:30	4.61
11:40	3.18
11:50	5.07
12:00	4.62
12:10	2.82
12:20	2.67
12:30	2.80
12:40	3.72
12:50	3.62
13:00	3.10
13:10	5.13
13:20	2.75
13:30	3.67
13:40	2.25
13:50	5.10
14:00	5.83
14:10	6.74
14:20	3.58
14:30	2.38
14:40	4.19
14:50	2.68
15:00	4.18
15:10	3.20
15:20	4.00
15:30	2.69
15:40	8.65
15:50	3.25
16:00	3.00
16:10	3.08
16:20	3.15
16:30	5.33
16:40	9.43
16:50	4.90
17:00	4.45
17:10	9.75
17:20	3.49
17:30	4.34
17:40	3.50
17:50	2.39
18:00	3.61
18:10	3.38
18:20	4.78
18:30	4.50
18:40	11.17
18:50	5.11
19:00	3.20
19:20	5.86
19:30	3.18
19:40	3.73
19:50	4.67
20:00	2.98
20:10	2.43
20:20	2.59
20:30	2.95
20:40	4.50
20:50	3.61
21:00	3.78
21:10	7.26
21:20	3.49
21:30	3.38
21:40	3.48
21:50	3.64
22:00	4.35
22:10	5.26
22:30	7.04
22:40	3.39
22:50	1.25
23:00	5.40
23:20	5.11
23:40	5.74
