RouteName,RouteDirection,AvgStartTime,AvgSch,AvgAct,AvgDiff
23,Outbound,290,20.975609756097562,19.341463414634145,-1.6341463414634145
23,Outbound,300,20.952380952380953,19.27777777777778,-1.6746031746031746
23,Outbound,310,20.5,20.8,0.3
23,Outbound,320,20.0,21.425,1.425
23,Outbound,330,17.23170731707317,18.585365853658537,1.353658536585366
23,Outbound,340,14.856164383561644,16.02054794520548,1.1643835616438356
23,Outbound,350,15.136054421768707,13.70748299319728,-1.4285714285714286
23,Outbound,360,8.54054054054054,7.087837837837838,-1.4527027027027026
23,Outbound,370,7.188356164383562,6.8493150684931505,-0.339041095890411
23,Outbound,380,6.176470588235294,6.49859943977591,0.32212885154061627
23,Outbound,390,6.7889908256880735,7.26605504587156,0.47706422018348627
23,Outbound,400,6.803738317757009,6.177570093457944,-0.6261682242990654
23,Outbound,410,6.888888888888889,6.057239057239057,-0.8316498316498316
23,Outbound,420,5.744416873449132,7.60545905707196,1.8610421836228288
23,Outbound,430,4.248344370860927,5.049668874172186,0.8013245033112583
23,Outbound,440,6.106995884773663,6.489711934156379,0.38271604938271603
23,Outbound,450,6.178947368421053,5.894736842105263,-0.28421052631578947
23,Outbound,460,6.008498583569405,5.1331444759206795,-0.8753541076487252
23,Outbound,470,6.040431266846361,5.652291105121294,-0.3881401617250674
23,Outbound,480,5.619170984455959,5.512953367875648,-0.10621761658031088
23,Outbound,490,5.732142857142857,5.586309523809524,-0.14583333333333334
23,Outbound,500,5.441624365482234,5.49238578680203,0.050761421319796954
23,Outbound,510,5.670025188916877,6.584382871536524,0.9143576826196473
23,Outbound,520,5.916897506925208,6.304709141274238,0.3878116343490305
23,Outbound,530,5.877142857142857,5.36,-0.5171428571428571
23,Outbound,540,6.936555891238671,6.066465256797583,-0.8700906344410876
23,Outbound,550,8.653710247349823,8.12720848056537,-0.5265017667844523
23,Outbound,560,11.30188679245283,10.768867924528301,-0.5330188679245284
23,Outbound,570,14.149068322981366,15.180124223602485,1.031055900621118
23,Outbound,580,12.89344262295082,12.311475409836065,-0.5819672131147541
23,Outbound,590,12.481481481481481,14.654320987654321,2.1728395061728394
23,Outbound,600,12.579310344827586,12.0,-0.5793103448275863
23,Outbound,610,12.132978723404255,11.627659574468085,-0.5053191489361702
23,Outbound,620,12.294444444444444,13.933333333333334,1.6388888888888888
23,Outbound,630,12.666666666666666,12.697530864197532,0.030864197530864196
23,Outbound,640,11.616915422885572,11.54726368159204,-0.06965174129353234
23,Outbound,650,10.976047904191617,11.341317365269461,0.3652694610778443
23,Outbound,660,10.41988950276243,10.027624309392266,-0.39226519337016574
23,Outbound,670,10.46242774566474,10.121387283236995,-0.34104046242774566
23,Outbound,680,11.086538461538462,11.75,0.6634615384615384
23,Outbound,690,11.19047619047619,11.841269841269842,0.6507936507936508
23,Outbound,700,11.352941176470589,10.656862745098039,-0.696078431372549
23,Outbound,710,11.464864864864865,12.583783783783783,1.1189189189189188
23,Outbound,720,11.897435897435898,11.215384615384615,-0.6820512820512821
23,Outbound,730,12.224719101123595,14.151685393258427,1.9269662921348314
23,Outbound,740,14.923664122137405,14.786259541984732,-0.13740458015267176
23,Outbound,750,14.618320610687023,13.916030534351146,-0.7022900763358778
23,Outbound,760,12.873873873873874,8.981981981981981,-3.891891891891892
23,Outbound,770,12.617647058823529,10.941176470588236,-1.6764705882352942
23,Outbound,780,11.75301204819277,11.385542168674698,-0.3674698795180723
23,Outbound,790,12.073298429319372,12.853403141361257,0.7801047120418848
23,Outbound,800,11.901408450704226,10.915492957746478,-0.9859154929577465
23,Outbound,810,11.018292682926829,12.548780487804878,1.5304878048780488
23,Outbound,820,10.895604395604396,10.197802197802197,-0.6978021978021978
23,Outbound,830,10.041666666666666,10.722222222222221,0.6805555555555556
23,Outbound,840,9.13953488372093,10.38139534883721,1.241860465116279
23,Outbound,850,7.105504587155964,5.1192660550458715,-1.9862385321100917
23,Outbound,860,8.390946502057613,10.860082304526749,2.4691358024691357
23,Outbound,870,7.081967213114754,7.157377049180328,0.07540983606557378
23,Outbound,880,7.5855263157894735,8.80921052631579,1.2236842105263157
23,Outbound,890,7.702586206896552,7.125,-0.5775862068965517
23,Outbound,900,8.498154981549815,9.52029520295203,1.022140221402214
23,Outbound,910,6.770491803278689,4.594262295081967,-2.1762295081967213
23,Outbound,920,8.138095238095238,6.647619047619048,-1.4904761904761905
23,Outbound,930,7.630081300813008,5.329268292682927,-2.3008130081300813
23,Outbound,940,7.074626865671642,5.213930348258707,-1.8606965174129353
23,Outbound,950,7.819383259911894,7.757709251101321,-0.06167400881057269
23,Outbound,960,7.675471698113207,7.90566037735849,0.23018867924528302
23,Outbound,970,7.819742489270387,8.656652360515022,0.8369098712446352
23,Outbound,980,7.644194756554307,8.00749063670412,0.36329588014981273
23,Outbound,990,7.235099337748345,7.771523178807947,0.5364238410596026
23,Outbound,1000,6.709803921568628,8.262745098039217,1.5529411764705883
23,Outbound,1010,7.580882352941177,7.5625,-0.01838235294117647
23,Outbound,1020,7.383606557377049,6.6,-0.7836065573770492
23,Outbound,1030,7.75,7.891791044776119,0.1417910447761194
23,Outbound,1040,7.8838174273858925,7.680497925311204,-0.2033195020746888
23,Outbound,1050,7.959866220735786,7.822742474916388,-0.13712374581939799
23,Outbound,1060,7.996062992125984,8.673228346456693,0.6771653543307087
23,Outbound,1070,7.863070539419087,7.286307053941909,-0.5767634854771784
23,Outbound,1080,7.951724137931034,7.524137931034483,-0.42758620689655175
23,Outbound,1090,8.110655737704919,6.758196721311475,-1.3524590163934427
