date	close
4:30	4.07
4:50	2.62
5:00	2.00
5:30	2.65
5:40	2.94
6:00	4.31
6:10	3.57
6:20	4.15
6:40	3.96
7:00	5.21
7:20	3.98
7:30	5.86
7:40	6.39
7:50	4.59
8:10	4.50
8:30	4.67
8:50	3.97
9:20	4.05
9:50	4.69
10:00	4.57
10:20	5.05
10:40	3.86
10:50	4.98
11:10	5.29
11:20	4.65
11:50	4.38
12:20	4.24
12:40	3.16
13:00	4.66
13:20	3.22
13:40	3.00
13:50	3.56
14:10	4.22
14:30	6.01
14:50	4.53
15:10	6.94
15:20	2.00
15:30	4.09
15:50	4.45
16:00	4.86
16:10	3.95
16:30	5.27
16:40	3.14
16:50	4.63
17:10	4.17
17:30	5.61
17:50	4.98
18:20	4.45
19:00	3.41
19:40	3.41
20:20	2.91
21:00	4.51
21:40	3.84
22:20	3.76
23:00	3.25
23:10	4.43
23:40	3.95
23:50	3.86
