date	close	actual
5:00	253	211
5:10	252	264
5:20	212	212
5:30	200	202
5:40	252	238
5:50	357	225
6:00	109	83
6:10	50	69
6:20	50	67
6:30	48	60
6:40	47	60
6:50	42	54
7:00	39	55
7:10	41	60
7:20	43	79
7:30	45	85
7:40	44	72
7:50	42	74
8:00	37	53
8:10	41	66
8:20	37	68
8:30	44	67
8:40	41	60
8:50	56	90
9:00	66	95
9:10	91	114
9:20	110	138
9:30	109	144
9:40	111	148
9:50	110	208
10:00	107	134
10:10	108	148
10:20	106	138
10:30	107	170
10:40	102	191
10:50	111	192
11:00	115	168
11:10	113	185
11:20	105	164
11:30	114	169
11:40	128	171
11:50	131	182
12:00	124	139
12:10	120	143
12:20	119	116
12:30	117	135
12:40	116	188
12:50	115	144
13:00	122	165
13:10	126	183
13:20	124	170
13:30	115	117
13:40	135	162
13:50	175	162
14:00	174	210
14:10	175	220
14:20	164	205
14:30	135	159
14:40	138	186
14:50	126	160
15:00	127	144
15:10	129	154
15:20	128	135
15:30	134	157
15:40	126	156
15:50	128	151
16:00	135	187
16:10	135	184
16:20	129	162
16:30	103	152
16:40	82	106
16:50	60	78
17:00	50	82
17:10	55	79
17:20	62	83
17:30	69	98
17:40	64	83
17:50	53	67
18:00	58	71
18:10	65	62
18:20	67	70
18:30	72	79
18:40	83	97
18:50	97	124
19:00	121	143
19:10	137	153
19:20	141	151
19:30	155	166
19:40	160	212
19:50	137	191
20:00	128	261
20:10	159	231
20:20	166	183
20:30	146	173
20:40	170	245
20:50	162	260
21:00	150	186
21:10	138	147
21:20	136	148
21:30	143	242
21:40	178	248
21:50	229	162
22:00	195	189
22:10	185	198
22:20	165	143
22:30	157	167
22:40	138	183
22:50	135	183
23:00	142	179
23:10	192	293
23:20	208	342
23:30	202	150
23:40	200	115
23:50	200	229
