date	close	actual
4:40	200	198
4:50	200	235
5:00	200	247
5:10	177	197
5:20	143	126
5:30	126	113
5:40	96	151
5:50	113	100
6:00	102	98
6:10	50	71
6:20	45	68
6:30	41	54
6:40	38	59
6:50	61	60
7:00	70	83
7:10	61	65
7:20	61	87
7:30	46	67
7:40	46	70
7:50	43	77
8:00	41	76
8:10	46	91
8:20	51	95
8:30	52	90
8:40	53	80
8:50	52	93
9:00	57	87
9:10	68	101
9:20	87	131
9:30	85	133
9:40	82	114
9:50	104	150
10:00	110	128
10:10	117	169
10:20	123	168
10:30	117	175
10:40	115	163
10:50	117	129
11:00	121	158
11:10	114	161
11:20	116	125
11:30	109	132
11:40	113	137
11:50	112	132
12:00	111	151
12:10	109	166
12:20	101	148
12:30	104	168
12:40	103	185
12:50	105	137
13:00	104	125
13:10	108	146
13:20	108	146
13:30	107	146
13:40	113	196
13:50	103	171
14:00	96	174
14:10	92	152
14:20	93	109
14:30	84	99
14:40	85	143
14:50	92	122
15:00	109	185
15:10	95	198
15:20	76	211
15:30	72	152
15:40	57	180
15:50	58	141
16:00	42	111
16:10	45	112
16:20	53	98
16:30	55	105
16:40	50	153
16:50	57	176
17:00	45	209
17:10	39	178
17:20	36	260
17:30	38	183
17:40	38	146
17:50	38	136
18:00	37	110
18:10	38	72
18:20	37	69
18:30	43	101
18:40	41	130
18:50	35	98
19:00	34	123
19:10	36	87
19:20	37	72
19:30	42	84
19:40	38	63
19:50	44	59
20:00	56	93
20:10	72	110
20:20	90	110
20:30	98	151
20:40	95	106
20:50	90	127
21:00	110	126
21:10	120	150
21:20	90	129
21:30	102	115
21:40	101	120
21:50	105	110
22:00	135	141
22:10	99	125
22:20	88	121
22:30	90	111
22:40	90	97
22:50	70	89
23:00	119	170
23:10	88	160
23:20	96	145
23:30	85	109
23:40	85	96
23:50	85	86
3:20	450	438
