date	close	actual
4:40	450	322
4:50	450	347
5:00	450	320
5:10	149	258
5:20	232	305
5:30	148	159
5:40	145	203
5:50	156	214
6:00	95	151
6:10	63	97
6:20	31	54
6:30	16	24
6:40	16	27
6:50	24	34
7:00	39	52
7:10	51	91
7:20	77	74
7:30	81	90
7:40	107	118
7:50	96	114
8:00	59	82
8:10	51	64
8:20	43	71
8:30	35	90
8:40	43	93
8:50	54	113
9:00	57	163
9:10	70	140
9:20	83	111
9:30	93	92
9:40	106	129
9:50	126	113
10:00	152	196
10:10	155	211
10:20	155	198
10:30	153	179
10:40	155	197
10:50	160	161
11:00	154	208
11:10	145	199
11:20	151	172
11:30	156	173
11:40	156	190
11:50	156	162
12:00	150	213
12:10	156	167
12:20	157	192
12:30	153	208
12:40	155	178
12:50	150	133
13:00	157	265
13:10	166	200
13:20	186	207
13:30	188	199
13:40	148	202
13:50	71	116
14:00	74	88
14:10	71	94
14:20	69	94
14:30	67	96
14:40	68	100
14:50	65	97
15:00	69	86
15:10	70	119
15:20	68	124
15:30	61	93
15:40	61	101
15:50	60	97
16:00	66	75
16:10	71	93
16:20	70	91
16:30	68	102
16:40	74	92
16:50	66	98
17:00	88	124
17:10	60	95
17:20	64	111
17:30	65	97
17:40	63	114
17:50	59	107
18:00	67	82
18:10	62	99
18:20	63	89
18:30	60	89
18:40	60	68
18:50	50	101
19:00	52	115
19:10	64	98
19:20	108	151
19:30	131	166
19:40	173	247
19:50	197	233
20:00	221	224
20:10	232	250
20:20	221	206
20:30	218	198
20:40	220	210
20:50	214	208
21:00	208	214
21:10	207	217
21:20	217	258
21:30	214	215
21:40	185	202
21:50	161	193
22:00	186	208
22:10	191	250
22:20	210	217
22:30	206	227
22:40	228	251
22:50	224	212
23:00	207	215
23:10	191	210
23:20	230	357
23:30	227	283
23:40	288	251
23:50	298	329
