date	close	actual
4:50	113	87
5:00	71	270
5:10	65	79
5:20	72	74
5:30	80	97
5:40	90	100
5:50	98	105
6:00	72	81
6:10	36	46
6:20	28	42
6:30	27	50
6:40	26	50
6:50	24	46
7:00	22	37
7:10	25	33
7:20	24	33
7:30	24	39
7:40	26	42
7:50	24	40
8:00	23	37
8:10	27	36
8:20	25	29
8:30	23	30
8:40	26	38
8:50	26	36
9:00	37	58
9:10	50	75
9:20	64	89
9:30	86	109
9:40	86	100
9:50	75	73
10:00	67	88
10:10	72	90
10:20	67	80
10:30	68	91
10:40	74	107
10:50	75	95
11:00	77	113
11:10	73	92
11:20	71	69
11:30	80	98
11:40	79	105
11:50	77	91
12:00	84	109
12:10	78	99
12:20	73	107
12:30	73	107
12:40	77	82
12:50	82	89
13:00	83	96
13:10	79	92
13:20	75	85
13:30	78	103
13:40	126	153
13:50	72	88
14:00	49	127
14:10	37	65
14:20	24	43
14:30	19	38
14:40	24	45
14:50	34	57
15:00	38	66
15:10	38	51
15:20	37	52
15:30	40	56
15:40	39	58
15:50	39	87
16:00	41	77
16:10	41	72
16:20	40	72
16:30	36	46
16:40	40	41
16:50	36	46
17:00	38	50
17:10	40	68
17:20	45	74
17:30	38	68
17:40	46	60
17:50	46	64
18:00	47	56
18:10	40	45
18:20	35	38
18:30	32	44
18:40	41	53
18:50	46	56
19:00	53	57
19:10	58	82
19:20	76	93
19:30	91	89
19:40	92	84
19:50	106	120
20:00	111	150
20:10	110	150
20:20	124	130
20:30	135	183
20:40	151	173
20:50	158	173
21:00	139	160
21:10	122	134
21:20	115	136
21:30	117	114
21:40	118	123
21:50	129	156
22:00	149	185
22:10	156	199
22:20	157	187
22:30	155	192
22:40	179	177
22:50	202	171
23:00	201	247
23:10	170	219
23:20	183	229
23:30	182	274
23:40	197	191
23:50	205	204
