date	close	actual
5:30	146	99
5:40	96	127
5:50	93	97
6:00	64	80
6:10	50	63
6:20	55	67
6:30	49	68
6:40	40	59
6:50	37	52
7:00	41	60
7:10	43	68
7:20	56	79
7:30	66	85
7:40	62	84
7:50	52	86
8:00	49	68
8:10	62	129
8:20	46	58
8:30	45	55
8:40	43	64
8:50	46	54
9:00	52	64
9:10	51	62
9:20	55	65
9:30	63	109
9:40	74	107
9:50	75	104
10:00	90	105
10:10	99	120
10:20	103	158
10:30	112	150
10:40	117	165
10:50	119	175
11:00	118	119
11:10	116	138
11:20	117	179
11:30	126	159
11:40	128	163
11:50	117	203
12:00	122	123
12:10	120	136
12:20	120	163
12:30	118	205
12:40	117	156
12:50	112	152
13:00	113	138
13:10	113	155
13:20	117	119
13:30	134	269
13:40	129	174
13:50	134	152
14:00	127	193
14:10	116	217
14:20	108	132
14:30	97	130
14:40	84	115
14:50	76	109
15:00	74	91
15:10	64	124
15:20	60	121
15:30	48	124
15:40	39	90
15:50	37	85
16:00	33	77
16:10	37	52
16:20	38	59
16:30	45	70
16:40	38	61
16:50	43	81
17:00	52	56
17:10	40	71
17:20	39	61
17:30	37	74
17:40	35	56
17:50	32	55
18:00	27	75
18:10	28	73
18:20	29	68
18:30	36	77
18:40	31	63
18:50	31	47
19:00	29	40
19:10	32	53
19:20	30	71
19:30	25	68
19:40	33	55
19:50	38	56
20:00	55	70
20:10	63	71
20:20	79	88
20:30	88	119
20:40	85	96
20:50	88	117
21:00	91	104
21:10	92	100
21:20	83	104
21:30	84	109
21:40	88	109
21:50	91	115
22:00	86	105
22:10	85	89
22:20	87	99
22:30	90	90
22:40	89	137
22:50	99	98
23:00	93	100
23:10	92	121
23:20	75	79
23:30	69	80
23:40	78	127
23:50	88	116
