date	close
5:20	1.64
5:40	2.66
6:00	3.57
6:10	4.04
6:20	2.95
6:30	5.18
6:40	4.87
6:50	4.74
7:00	3.60
7:10	7.74
7:20	5.37
7:30	5.77
7:40	7.19
7:50	8.78
8:00	9.29
8:10	6.64
8:20	4.66
8:30	9.52
8:40	6.49
8:50	6.90
9:00	6.60
9:20	7.26
9:30	4.38
9:40	2.00
9:50	11.29
10:00	6.46
10:20	11.10
10:30	3.04
10:40	4.83
11:00	7.90
11:10	5.72
11:20	14.67
11:30	3.53
11:40	5.78
11:50	11.19
12:00	12.22
12:10	7.05
12:20	12.14
12:40	5.38
12:50	6.91
13:00	19.22
13:10	4.74
13:20	7.09
13:30	5.56
13:40	6.10
13:50	3.77
14:00	8.13
14:10	9.96
14:20	7.33
14:30	3.19
14:40	6.12
14:50	5.81
15:00	2.89
15:10	8.54
15:20	15.25
15:30	6.58
15:40	6.14
15:50	7.99
16:00	14.11
16:10	6.32
16:20	7.94
16:30	5.15
16:40	12.24
16:50	6.92
17:00	7.50
17:10	3.62
17:20	7.28
17:30	7.35
17:40	6.95
17:50	7.96
18:00	3.96
18:10	3.88
18:20	6.93
18:30	6.03
18:40	11.17
19:00	9.40
19:10	6.94
19:20	12.67
19:30	3.68
19:40	8.22
19:50	3.93
20:00	5.40
20:20	5.55
20:40	3.58
21:00	12.28
21:10	3.88
21:20	0.89
21:30	3.13
21:40	1.89
21:50	4.22
22:00	7.58
22:20	2.49
22:40	4.99
23:00	6.84
23:20	2.28
23:40	3.63
