date	close	actual
5:00	392	387
5:10	415	501
5:20	348	491
5:30	145	151
5:40	135	153
5:50	147	164
6:00	156	189
6:10	156	146
6:20	142	115
6:30	125	166
6:40	96	130
6:50	89	133
7:00	66	100
7:10	54	87
7:20	63	96
7:30	75	87
7:40	73	105
7:50	62	101
8:00	74	108
8:10	65	114
8:20	62	110
8:30	66	127
8:40	77	142
8:50	71	126
9:00	57	94
9:10	58	73
9:20	60	83
9:30	34	58
9:40	58	82
9:50	76	108
10:00	76	96
10:10	107	143
10:20	145	182
10:30	146	186
10:40	150	159
10:50	157	197
11:00	149	186
11:10	150	199
11:20	150	184
11:30	154	209
11:40	153	244
11:50	159	181
12:00	163	187
12:10	159	211
12:20	152	201
12:30	165	226
12:40	159	216
12:50	167	244
13:00	161	210
13:10	169	197
13:20	154	199
13:30	165	205
13:40	155	157
13:50	132	170
14:00	138	162
14:10	88	137
14:20	87	123
14:30	86	148
14:40	108	257
14:50	94	184
15:00	81	105
15:10	83	139
15:20	69	121
15:30	68	117
15:40	62	99
15:50	59	112
16:00	71	99
16:10	67	98
16:20	59	92
16:30	70	99
16:40	61	95
16:50	74	112
17:00	80	121
17:10	66	117
17:20	69	131
17:30	67	125
17:40	64	96
17:50	82	140
18:00	66	92
18:10	63	95
18:20	59	78
18:30	64	96
18:40	62	75
18:50	62	90
19:00	44	81
19:10	66	106
19:20	78	113
19:30	100	185
19:40	112	119
19:50	111	126
20:00	117	159
20:10	125	139
20:20	142	156
20:30	149	165
20:40	146	173
20:50	170	165
21:00	157	145
21:10	179	198
21:20	191	236
21:30	200	228
21:40	200	215
21:50	199	228
22:00	199	192
22:10	199	191
22:20	214	327
22:30	220	260
22:40	214	264
22:50	184	239
23:00	172	231
23:10	187	201
23:20	200	184
23:30	206	186
23:40	206	177
23:50	207	230
