date	close	actual
5:10	230	304
5:20	229	240
5:30	210	17271
5:40	200	232
5:50	128	107
6:00	77	75
6:10	40	47
6:20	29	34
6:30	28	39
6:40	30	43
6:50	41	40
7:00	49	48
7:10	40	61
7:20	40	92
7:30	42	75
7:40	37	56
7:50	32	45
8:00	29	42
8:10	24	51
8:20	29	54
8:30	35	46
8:40	38	43
8:50	29	40
9:00	17	36
9:10	31	68
9:20	51	71
9:30	70	83
9:40	83	106
9:50	103	207
10:00	118	298
10:10	124	318
10:20	118	133
10:30	129	182
10:40	123	133
10:50	121	223
11:00	134	176
11:10	129	159
11:20	126	118
11:30	135	147
11:40	134	144
11:50	121	177
12:00	129	272
12:10	134	270
12:20	145	147
12:30	165	177
12:40	155	180
12:50	115	127
13:00	124	122
13:10	119	178
13:20	140	274
13:30	145	200
13:40	143	149
13:50	100	148
14:00	88	148
14:10	84	128
14:20	82	160
14:30	75	143
14:40	69	141
14:50	59	92
15:00	55	63
15:10	45	48
15:20	56	92
15:30	57	93
15:40	67	101
15:50	77	74
16:00	80	95
16:10	68	70
16:20	55	122
16:30	53	80
16:40	56	74
16:50	58	76
17:00	56	63
17:10	72	104
17:20	88	140
17:30	64	98
17:40	47	75
17:50	36	69
18:00	34	65
18:10	43	70
18:20	46	55
18:30	50	51
18:40	44	64
18:50	41	86
19:00	40	70
19:10	48	83
19:20	58	81
19:30	57	64
19:40	80	105
19:50	126	185
20:00	151	212
20:10	122	126
20:20	115	120
20:30	142	206
20:40	145	239
20:50	115	152
21:00	61	30
21:10	146	171
21:20	237	315
21:30	288	302
21:40	288	296
21:50	282	314
22:00	278	307
22:10	253	312
22:20	221	329
22:30	267	295
22:40	249	281
22:50	235	278
23:00	242	276
23:10	242	283
23:20	254	251
23:30	255	263
23:40	242	250
23:50	242	258
