date	close	actual
5:00	71	141
5:10	71	74
5:20	82	80
5:30	76	100
5:40	70	76
5:50	105	127
6:00	100	74
6:10	44	64
6:20	31	45
6:30	19	31
6:40	23	38
6:50	25	38
7:00	16	34
7:10	16	26
7:20	17	26
7:30	19	28
7:40	25	38
7:50	28	49
8:00	20	39
8:10	17	38
8:20	21	41
8:30	19	31
8:40	28	44
8:50	34	50
9:00	34	62
9:10	41	79
9:20	62	91
9:30	77	98
9:40	77	83
9:50	82	111
10:00	84	140
10:10	86	129
10:20	74	109
10:30	78	86
10:40	73	95
10:50	71	106
11:00	81	101
11:10	87	136
11:20	78	177
11:30	75	109
11:40	74	84
11:50	75	114
12:00	76	92
12:10	75	104
12:20	77	96
12:30	87	124
12:40	79	90
12:50	77	82
13:00	82	120
13:10	85	132
13:20	89	160
13:30	91	197
13:40	107	243
13:50	73	120
14:00	50	94
14:10	42	68
14:20	21	58
14:30	25	60
14:40	29	64
14:50	36	73
15:00	41	70
15:10	40	73
15:20	36	54
15:30	37	69
15:40	38	79
15:50	37	86
16:00	33	78
16:10	34	73
16:20	36	62
16:30	35	67
16:40	37	65
16:50	32	67
17:00	26	48
17:10	28	55
17:20	29	63
17:30	30	59
17:40	31	65
17:50	29	55
18:00	32	64
18:10	30	55
18:20	29	37
18:30	32	40
18:40	35	56
18:50	34	60
19:00	60	104
19:10	81	129
19:20	95	110
19:30	95	7795
19:40	85	72
19:50	75	6567
20:00	85	129
20:10	104	141
20:20	130	192
20:30	123	162
20:40	118	128
20:50	115	114
21:00	116	130
21:10	116	125
21:20	116	149
21:30	121	173
21:40	129	129
21:50	140	112
22:00	145	145
22:10	147	163
22:20	146	146
22:30	148	135
22:40	154	171
22:50	126	223
23:00	177	230
23:10	198	168
23:20	199	195
23:30	200	221
23:40	200	237
23:50	200	236
