date	close
5:30	3.53
5:50	2.26
6:10	2.71
6:20	2.86
6:30	1.88
6:40	4.11
6:50	3.01
7:00	3.12
7:10	3.19
7:20	4.15
7:30	4.82
7:40	6.02
7:50	8.27
8:10	5.43
8:20	3.83
8:30	6.63
8:40	7.46
8:50	8.00
9:00	6.09
9:10	5.93
9:20	3.79
9:30	10.45
9:40	5.59
9:50	7.01
10:00	4.34
10:10	2.70
10:20	5.29
10:30	6.13
10:40	5.67
11:00	8.69
11:10	2.70
11:20	3.21
11:30	3.00
11:40	8.55
11:50	5.97
12:00	4.35
12:10	3.55
12:20	3.52
12:30	2.60
12:40	7.30
12:50	3.05
13:00	11.43
13:10	12.17
13:20	4.58
13:30	7.59
13:40	6.48
13:50	4.88
14:00	13.00
14:10	7.27
14:20	11.94
14:30	16.45
14:40	4.83
14:50	9.11
15:00	5.20
15:10	4.82
15:20	16.57
15:30	3.38
15:40	4.74
16:00	3.72
16:10	9.58
16:20	13.14
16:30	3.78
16:40	20.42
16:50	5.26
17:00	4.93
17:20	7.65
17:30	8.49
17:40	10.16
17:50	5.27
18:00	4.59
18:20	4.62
18:30	5.10
18:40	8.40
18:50	3.16
19:00	3.97
19:10	4.38
19:20	8.50
19:30	9.90
19:40	2.87
19:50	5.65
20:00	6.05
20:10	5.26
20:20	3.04
20:30	2.91
20:40	3.45
20:50	6.45
21:00	4.91
21:10	4.08
21:20	3.61
21:30	3.63
21:40	3.38
21:50	3.58
22:00	4.13
22:10	5.06
22:30	4.24
22:40	4.51
22:50	2.13
23:00	5.62
23:10	2.75
23:20	3.79
23:30	2.88
23:40	6.14
23:50	1.38
