date	close
4:40	24
4:50	36
5:10	38
5:30	22
5:40	39
5:50	27
6:00	49
6:10	45
6:20	42
6:30	56
6:40	49
6:50	43
7:00	47
7:10	46
7:20	46
7:30	59
7:40	50
7:50	62
8:00	56
8:10	77
8:20	75
8:30	53
8:40	79
8:50	70
9:00	57
9:10	48
9:20	73
9:40	54
9:50	70
10:00	51
10:10	49
10:20	48
10:30	47
10:40	64
10:50	50
11:00	38
11:10	31
11:20	53
11:30	53
11:40	55
11:50	52
12:00	50
12:10	56
12:20	56
12:30	55
12:40	34
12:50	71
13:00	58
13:10	57
13:20	56
13:30	54
13:40	55
13:50	57
14:00	60
14:10	69
14:20	64
14:30	64
14:40	69
14:50	61
15:00	51
15:10	73
15:20	68
15:30	88
15:40	55
15:50	83
16:00	63
16:10	55
16:20	62
16:30	50
16:40	63
16:50	73
17:00	60
17:10	57
17:20	54
17:30	54
17:40	49
17:50	63
18:00	56
18:10	56
18:20	44
18:30	47
18:40	59
18:50	57
19:00	51
19:10	47
19:20	38
19:30	43
19:40	60
19:50	64
20:00	33
20:10	47
20:20	54
20:30	41
20:40	46
20:50	56
21:00	28
21:10	61
21:20	45
21:40	39
21:50	61
22:00	43
22:10	65
22:20	31
22:30	64
22:40	41
23:00	41
23:20	36
23:40	37
