date	close
4:50	25
5:00	27
5:10	24
5:20	32
5:30	24
5:40	28
5:50	27
6:00	24
6:10	35
6:20	26
6:30	38
6:40	24
6:50	39
7:00	34
7:10	43
7:20	37
7:30	32
7:40	32
7:50	36
8:00	37
8:10	32
8:20	29
8:30	31
8:40	28
8:50	32
9:00	27
9:10	32
9:20	35
9:30	39
9:40	23
9:50	39
10:00	34
10:10	37
10:20	32
10:30	32
10:40	27
10:50	39
11:00	33
11:10	32
11:20	39
11:30	34
11:40	27
11:50	42
12:00	33
12:10	34
12:20	24
12:30	41
12:40	40
12:50	47
13:00	22
13:10	33
13:20	35
13:30	33
13:40	40
14:00	36
14:10	38
14:20	29
14:30	36
14:40	31
14:50	39
15:00	38
15:10	44
15:20	34
15:30	32
15:40	36
15:50	57
16:00	39
16:10	39
16:20	36
16:30	31
16:40	37
16:50	37
17:00	39
17:10	36
17:20	33
17:30	41
17:40	32
17:50	36
18:00	37
18:10	35
18:20	29
18:30	28
18:40	33
18:50	39
19:00	31
19:10	34
19:20	25
19:30	44
19:40	26
19:50	21
20:00	36
20:10	27
20:20	25
20:30	25
20:50	27
21:00	11
21:10	38
21:20	32
21:40	23
21:50	40
22:00	14
22:10	20
22:20	21
22:30	16
22:40	47
22:50	11
23:10	31
23:20	17
23:30	7
23:40	21
