date	close
5:20	2.84
5:30	2.25
5:40	2.73
5:50	3.05
6:00	2.43
6:10	2.30
6:20	2.84
6:30	2.75
6:40	2.04
6:50	3.40
7:00	3.50
7:10	3.56
7:20	2.87
7:30	2.70
7:40	2.95
7:50	3.80
8:00	3.65
8:10	3.28
8:20	3.04
8:30	4.70
8:40	4.23
8:50	6.68
9:00	4.66
9:10	3.76
9:20	3.72
9:30	5.00
9:40	3.42
10:00	4.74
10:10	5.30
10:20	5.31
10:30	5.04
10:40	3.45
11:00	6.16
11:10	6.38
11:20	5.27
11:30	5.18
11:40	6.68
12:00	8.38
12:10	5.27
12:20	9.91
12:30	6.49
12:50	6.29
13:00	7.34
13:10	9.19
13:30	12.26
13:40	8.44
13:50	8.45
14:00	12.88
14:10	7.61
14:20	12.09
14:30	7.75
14:40	7.92
14:50	7.98
15:00	7.67
15:10	8.79
15:20	8.70
15:30	7.94
15:40	8.93
15:50	4.20
16:10	5.92
16:20	5.65
16:30	8.03
16:40	7.79
16:50	6.13
17:00	9.35
17:10	7.44
17:20	5.87
17:30	5.85
17:40	5.70
17:50	5.87
18:00	4.96
18:10	8.92
18:20	6.12
18:30	6.38
18:40	4.33
18:50	4.93
19:00	4.90
19:10	5.48
19:20	5.24
19:30	4.85
19:40	3.53
19:50	6.30
20:00	4.92
20:20	4.25
20:30	4.96
20:40	4.69
20:50	4.65
21:00	9.04
21:10	3.66
21:20	8.66
21:40	6.39
21:50	5.86
22:00	4.93
22:10	6.95
22:20	3.31
22:40	5.64
22:50	2.58
23:00	5.61
23:10	3.79
23:20	5.01
23:40	4.16
23:50	3.53
