date	close
4:50	2.51
5:10	2.39
5:30	1.61
5:40	1.30
5:50	2.79
6:00	2.41
6:10	2.39
6:20	1.92
6:30	2.65
6:40	3.56
6:50	2.16
7:00	2.81
7:10	6.97
7:20	2.10
7:30	3.26
7:40	2.66
7:50	2.71
8:00	9.75
8:10	4.57
8:20	2.90
8:30	4.43
8:40	5.54
8:50	3.31
9:00	6.38
9:10	2.43
9:30	3.36
9:40	8.88
9:50	4.44
10:00	0.29
10:10	2.40
10:20	4.88
10:30	17.86
10:40	3.88
10:50	8.35
11:00	3.86
11:10	10.55
11:20	6.16
11:30	3.86
11:40	2.07
11:50	2.41
12:00	2.46
12:10	1.86
12:20	2.09
12:30	3.32
12:40	1.29
12:50	2.22
13:00	2.25
13:10	2.50
13:20	3.18
13:30	3.68
13:40	4.43
13:50	3.70
14:00	2.45
14:10	3.19
14:20	3.08
14:30	4.86
14:40	2.13
14:50	2.78
15:00	3.80
15:10	2.68
15:20	4.50
15:30	1.89
15:40	2.43
15:50	3.03
16:00	2.30
16:10	3.50
16:20	3.24
16:30	2.52
16:40	4.01
16:50	3.30
17:00	3.51
17:10	3.84
17:20	3.83
17:30	2.48
17:40	2.93
17:50	3.40
18:00	2.98
18:10	3.39
18:20	3.34
18:30	3.70
18:40	3.39
18:50	3.43
19:00	2.79
19:10	3.07
19:20	3.14
19:30	3.53
19:50	3.44
20:00	2.81
20:10	5.29
20:20	1.71
20:30	5.71
20:50	4.40
21:10	2.84
21:30	3.18
21:50	2.96
22:10	3.02
22:30	2.57
22:50	2.58
23:10	3.45
23:30	2.44
