date	close	actual
5:20	25	13
5:30	27	21
5:40	28	33
5:50	39	55
6:00	51	72
6:10	43	51
6:20	41	58
6:30	39	51
6:40	39	62
6:50	45	58
7:00	44	46
7:10	34	47
7:20	28	49
7:30	26	52
7:40	27	49
7:50	31	47
8:00	31	43
8:10	27	42
8:20	31	55
8:30	27	36
8:40	27	45
8:50	30	53
9:00	32	65
9:10	41	73
9:20	62	83
9:30	85	100
9:40	89	105
9:50	90	105
10:00	73	76
10:10	72	129
10:20	79	98
10:30	93	113
10:40	102	111
10:50	112	120
11:00	97	160
11:10	90	141
11:20	79	153
11:30	82	115
11:40	78	95
11:50	86	112
12:00	108	133
12:10	108	126
12:20	112	144
12:30	112	129
12:40	112	127
12:50	100	134
13:00	99	115
13:10	96	104
13:20	110	118
13:30	100	118
13:40	101	123
13:50	97	147
14:00	93	129
14:10	46	101
14:20	43	84
14:30	70	132
14:40	67	108
14:50	67	104
15:00	69	80
15:10	77	107
15:20	79	86
15:30	77	118
15:40	88	140
15:50	88	118
16:00	97	157
16:10	108	156
16:20	65	142
16:30	60	89
16:40	43	72
16:50	54	79
17:00	50	90
17:10	55	100
17:20	43	71
17:30	42	78
17:40	36	64
17:50	37	58
18:00	30	49
18:10	31	46
18:20	25	45
18:30	26	50
18:40	30	52
18:50	39	61
19:00	51	76
19:10	57	70
19:20	61	78
19:30	62	80
19:40	64	77
19:50	58	75
20:00	71	76
20:10	88	84
20:20	118	116
20:30	121	133
20:40	111	150
20:50	81	154
21:00	66	88
21:10	66	96
21:20	84	127
21:30	89	144
21:40	95	176
21:50	96	174
22:00	92	135
22:10	82	95
22:20	86	88
22:30	91	85
22:40	82	107
22:50	90	121
23:00	87	104
23:10	87	99
23:20	67	78
23:30	67	89
23:40	79	106
23:50	81	102
