date	close	actual
4:30	145	105
4:40	156	166
4:50	150	155
5:00	113	142
5:10	135	186
5:20	97	74
5:30	76	49
5:40	59	60
5:50	58	64
6:00	13	111
6:10	15	265
6:20	17	14
6:30	11	24
6:40	10	26
6:50	12	35
7:00	10	26
7:10	12	27
7:20	8	27
7:30	5	29
7:40	9	26
7:50	11	29
8:00	11	17
8:10	12	18
8:20	11	19
8:30	9	25
8:40	10	31
8:50	14	17
9:00	41	38
9:10	58	71
9:20	56	65
9:30	58	71
9:40	61	74
9:50	62	59
10:00	68	87
10:10	74	86
10:20	72	68
10:30	72	87
10:40	72	63
10:50	72	61
11:00	72	89
11:10	79	92
11:20	84	146
11:30	94	75
11:40	87	83
11:50	84	166
12:00	84	165
12:10	84	148
12:20	92	97
12:30	90	69
12:40	94	119
12:50	97	116
13:00	88	87
13:10	86	123
13:20	389	330
13:30	415	326
13:40	302	238
13:50	137	89
14:00	78	52
14:10	145	93
14:20	104	95
14:30	86	94
14:40	45	112
14:50	46	61
15:00	16	37
15:10	8	45
15:20	9	43
15:30	13	60
15:40	11	53
15:50	12	66
16:00	11	32
16:10	13	36
16:20	11	38
16:30	12	29
16:40	12	37
16:50	12	29
17:00	11	23
17:10	11	24
17:20	10	24
17:30	13	29
17:40	11	28
17:50	11	25
18:00	11	25
18:10	11	23
18:20	9	29
18:30	9	24
18:40	12	24
18:50	21	39
19:00	50	89
19:10	62	68
19:20	65	65
19:30	55	67
19:40	57	54
19:50	57	79
20:00	55	89
20:10	113	148
20:20	82	117
20:30	79	102
20:40	113	117
20:50	127	178
21:00	148	146
21:10	141	158
21:20	113	212
21:30	126	784
21:40	137	106
21:50	113	270
22:00	111	257
22:10	147	265
22:20	97	65
22:30	97	82
22:40	143	121
22:50	99	119
23:00	99	77
23:10	142	113
23:20	97	139
23:30	104	71
23:40	144	117
23:50	439	810
