date	close	actual
5:10	83	113
5:20	87	109
5:30	96	108
5:40	112	100
5:50	120	86
6:00	101	88
6:10	108	120
6:20	112	142
6:30	132	145
6:40	153	168
6:50	144	144
7:00	87	85
7:10	98	94
7:20	85	97
7:30	97	107
7:40	79	94
7:50	75	89
8:00	67	86
8:10	72	100
8:20	74	99
8:30	82	91
8:40	69	84
8:50	60	67
9:00	32	50
9:10	32	51
9:20	21	43
9:30	44	56
9:40	51	57
9:50	42	55
10:00	39	50
10:10	49	59
10:20	54	75
10:30	59	73
10:40	71	100
10:50	71	105
11:00	69	85
11:10	67	82
11:20	70	91
11:30	76	102
11:40	86	109
11:50	108	127
12:00	112	100
12:10	99	95
12:20	95	114
12:30	95	110
12:40	89	125
12:50	87	106
13:00	80	94
13:10	103	115
13:20	105	112
13:30	94	110
13:40	101	115
13:50	95	108
14:00	91	118
14:10	88	123
14:20	63	80
14:30	62	81
14:40	61	68
14:50	70	90
15:00	81	114
15:10	90	142
15:20	92	178
15:30	78	141
15:40	67	90
15:50	69	98
16:00	72	112
16:10	65	103
16:20	59	89
16:30	56	98
16:40	67	102
16:50	78	91
17:00	82	69
17:10	83	95
17:20	88	83
17:30	84	98
17:40	72	94
17:50	70	80
18:00	84	173
18:10	65	126
18:20	55	185
18:30	55	159
18:40	42	134
18:50	53	95
19:00	61	61
19:10	40	61
19:20	41	54
19:30	50	51
19:40	60	106
19:50	46	63
20:00	40	78
20:10	42	98
20:20	58	76
20:30	43	76
20:40	39	61
20:50	78	100
21:00	83	119
21:10	51	71
21:20	68	74
21:30	113	136
21:40	105	140
21:50	111	156
22:00	92	92
22:10	114	115
22:20	100	118
22:30	97	134
22:40	118	140
22:50	127	159
23:00	98	113
23:10	99	110
23:20	104	108
23:30	117	121
23:40	121	152
23:50	102	129
