date	close	actual
4:30	145	141
4:40	145	154
4:50	113	103
5:00	113	145
5:10	113	177
5:20	82	58
5:30	66	57
5:40	59	50
5:50	63	50
6:00	17	22
6:10	14	19
6:20	16	23
6:30	12	22
6:40	14	21
6:50	11	25
7:00	12	17
7:10	13	19
7:20	8	17
7:30	5	21
7:40	13	21
7:50	15	28
8:00	13	18
8:10	10	17
8:20	15	26
8:30	10	30
8:40	13	29
8:50	14	42
9:00	46	31
9:10	57	85
9:20	64	83
9:30	59	91
9:40	63	80
9:50	55	54
10:00	70	55
10:10	79	98
10:20	84	112
10:30	75	69
10:40	77	92
10:50	73	93
11:00	90	107
11:10	85	91
11:20	86	84
11:30	94	141
11:40	96	95
11:50	87	110
12:00	94	180
12:10	91	140
12:20	94	71
12:30	102	102
12:40	93	153
12:50	90	159
13:00	101	130
13:10	92	97
13:20	512	421
13:30	557	359
13:40	324	328
13:50	123	124
14:00	101	117
14:10	184	133
14:20	149	92
14:30	115	122
14:40	75	124
14:50	64	83
15:00	20	64
15:10	9	52
15:20	14	62
15:30	19	37
15:40	24	48
15:50	19	42
16:00	19	25
16:10	15	30
16:20	19	45
16:30	13	49
16:40	13	36
16:50	13	25
17:00	19	72
17:10	15	27
17:20	18	24
17:30	14	25
17:40	17	51
17:50	14	29
18:00	16	42
18:10	12	26
18:20	12	33
18:30	10	30
18:40	11	46
18:50	24	47
19:00	54	61
19:10	50	62
19:20	62	58
19:30	52	145
19:40	74	86
19:50	67	123
20:00	67	80
20:10	152	214
20:20	116	150
20:30	98	143
20:40	141	252
20:50	161	90
21:00	168	77
21:10	131	83
21:20	162	244
21:30	155	124
21:40	130	85
21:50	149	248
22:00	204	353
22:10	165	229
22:20	208	150
22:30	261	221
22:40	149	126
22:50	130	132
23:00	154	161
23:10	145	109
23:20	190	236
23:30	234	227
23:40	149	108
23:50	446	593
