date	close
5:00	2.28
5:20	2.85
5:30	3.75
5:40	2.48
5:50	3.38
6:00	4.37
6:10	4.12
6:20	4.56
6:30	4.27
6:40	4.59
6:50	4.18
7:00	4.18
7:10	3.44
7:20	6.03
7:30	5.50
7:40	7.29
7:50	3.73
8:00	5.30
8:10	7.27
8:20	3.63
8:30	6.61
8:40	4.06
8:50	2.87
9:00	4.28
9:10	4.57
9:20	1.00
9:30	8.27
9:40	6.06
9:50	4.80
10:00	3.68
10:10	5.48
10:20	4.31
10:30	4.06
10:40	7.38
10:50	3.31
11:00	4.79
11:10	2.50
11:20	5.46
11:30	4.22
11:40	4.42
11:50	3.30
12:00	3.89
12:10	3.91
12:20	3.11
12:30	5.26
12:40	4.80
12:50	3.79
13:00	4.14
13:10	3.76
13:20	6.26
13:30	3.94
13:40	4.04
13:50	3.57
14:00	3.70
14:10	4.81
14:20	5.83
14:30	5.31
14:40	6.25
14:50	4.61
15:00	5.13
15:10	4.82
15:20	4.22
15:30	6.61
15:40	5.73
15:50	4.33
16:00	5.10
16:10	8.77
16:20	4.59
16:30	4.42
16:40	4.37
16:50	5.84
17:00	8.58
17:10	5.56
17:20	7.38
17:30	6.96
17:40	8.74
17:50	6.42
18:00	5.00
18:10	4.60
18:20	5.28
18:30	8.63
18:40	5.00
18:50	11.05
19:00	5.48
19:10	4.80
19:20	4.97
19:30	3.86
19:40	3.36
19:50	2.47
20:00	7.51
20:10	4.41
20:20	3.20
20:30	4.93
20:40	4.04
20:50	3.29
21:00	4.88
21:10	2.13
21:20	3.06
21:30	5.82
21:40	3.28
21:50	3.50
22:00	4.87
22:10	3.65
22:20	5.13
22:30	6.46
22:40	4.13
22:50	5.74
23:00	2.88
23:10	3.28
23:30	2.86
23:50	4.05
