date	close
17:20	5.63
17:30	7.20
17:40	6.31
17:50	9.60
18:00	6.57
18:10	8.19
18:20	7.82
18:30	5.71
18:40	7.36
18:50	12.41
19:00	5.03
19:10	7.73
19:20	5.34
19:30	6.55
19:40	6.63
19:50	6.05
20:00	5.47
20:10	4.97
20:20	7.48
20:30	5.78
20:40	9.99
20:50	2.67
21:00	3.00
21:10	6.09
21:20	6.98
21:40	6.19
21:50	4.01
22:00	7.61
22:10	2.44
22:20	4.76
22:30	4.71
22:40	5.43
22:50	7.78
23:00	4.00
23:10	5.13
23:20	7.42
23:30	3.51
23:40	6.00
23:50	3.80
4:30	3.57
4:40	2.00
4:50	2.16
5:00	2.22
5:10	1.65
5:20	1.78
5:30	4.17
5:40	3.86
5:50	5.38
6:00	3.29
6:10	2.99
6:20	2.78
6:30	6.27
6:40	2.99
6:50	3.13
7:00	3.68
7:10	3.29
7:20	2.84
7:30	2.74
7:40	3.29
7:50	7.22
8:00	4.86
8:10	2.65
8:20	4.71
8:30	4.66
