date	close	actual
5:10	200	220
5:20	206	249
5:30	200	229
5:40	200	191
5:50	165	175
6:00	135	147
6:10	125	145
6:20	104	124
6:30	94	122
6:40	81	97
6:50	92	68
7:00	80	70
7:10	65	59
7:20	46	57
7:30	45	69
7:40	45	74
7:50	54	91
8:00	43	61
8:10	41	73
8:20	51	83
8:30	48	83
8:40	54	78
8:50	61	91
9:00	61	82
9:10	63	87
9:20	61	72
9:30	66	100
9:40	74	97
9:50	62	114
10:00	72	982
10:10	75	118
10:20	81	1117
10:30	102	2235
10:40	94	2036
10:50	113	1278
11:00	117	1961
11:10	118	2341
11:20	107	240
11:30	112	165
11:40	108	139
11:50	110	157
12:00	99	152
12:10	102	143
12:20	95	191
12:30	95	148
12:40	95	125
12:50	99	133
13:00	97	128
13:10	109	105
13:20	101	127
13:30	105	181
13:40	100	150
13:50	115	171
14:00	110	175
14:10	100	138
14:20	85	108
14:30	91	124
14:40	87	137
14:50	87	130
15:00	84	126
15:10	90	172
15:20	93	178
15:30	88	137
15:40	76	96
15:50	66	85
16:00	68	100
16:10	60	82
16:20	52	107
16:30	42	91
16:40	54	145
16:50	47	144
17:00	55	144
17:10	62	225
17:20	55	204
17:30	47	164
17:40	43	136
17:50	44	154
18:00	55	140
18:10	37	135
18:20	50	167
18:30	37	170
18:40	35	139
18:50	44	87
19:00	33	102
19:10	34	82
19:20	41	64
19:30	43	60
19:40	56	93
19:50	66	101
20:00	74	101
20:10	80	97
20:20	75	96
20:30	92	125
20:40	108	147
20:50	128	185
21:00	124	160
21:10	110	164
21:20	98	146
21:30	112	136
21:40	97	120
21:50	98	104
22:00	107	128
22:10	105	143
22:20	111	148
22:30	100	141
22:40	95	108
22:50	72	85
23:00	68	92
23:10	78	114
23:20	87	107
23:30	90	122
23:40	94	115
23:50	96	99
