date	close	actual
4:40	476	515
4:50	479	486
5:00	466	497
5:10	149	152
5:20	252	350
5:30	141	145
5:40	127	133
5:50	139	135
6:00	1764	1867
6:10	53	84
6:20	48	59
6:30	21	39
6:40	20	43
6:50	17	36
7:00	20	36
7:10	26	42
7:20	31	52
7:30	59	94
7:40	53	76
7:50	56	78
8:00	60	92
8:10	51	85
8:20	42	66
8:30	37	73
8:40	41	64
8:50	43	61
9:00	46	62
9:10	62	109
9:20	76	128
9:30	92	159
9:40	128	140
9:50	132	159
10:00	140	156
10:10	135	135
10:20	136	1497
10:30	155	1398
10:40	133	2100
10:50	153	1398
11:00	151	1046
11:10	131	1336
11:20	147	168
11:30	149	155
11:40	151	180
11:50	153	163
12:00	153	185
12:10	152	161
12:20	140	155
12:30	138	182
12:40	146	182
12:50	111	172
13:00	131	162
13:10	103	133
13:20	89	141
13:30	88	119
13:40	75	121
13:50	42	67
14:00	60	75
14:10	48	62
14:20	50	93
14:30	59	103
14:40	56	147
14:50	62	104
15:00	62	85
15:10	65	100
15:20	71	104
15:30	77	148
15:40	66	95
15:50	67	91
16:00	64	108
16:10	68	127
16:20	74	92
16:30	58	104
16:40	79	116
16:50	84	130
17:00	85	98
17:10	81	156
17:20	87	123
17:30	88	128
17:40	81	129
17:50	69	90
18:00	54	90
18:10	53	80
18:20	68	84
18:30	59	91
18:40	60	98
18:50	63	91
19:00	99	112
19:10	113	156
19:20	119	144
19:30	159	177
19:40	194	240
19:50	219	228
20:00	216	225
20:10	192	204
20:20	168	192
20:30	143	214
20:40	174	205
20:50	188	174
21:00	207	217
21:10	213	221
21:20	212	258
21:30	218	259
21:40	203	249
21:50	215	226
22:00	197	238
22:10	197	201
22:20	214	223
22:30	211	234
22:40	208	236
22:50	162	248
23:00	167	221
23:10	184	218
23:20	271	327
23:30	300	247
23:40	306	308
23:50	299	334
