date	close	actual
5:30	248	252
5:40	348	251
5:50	208	197
6:00	158	182
6:10	136	153
6:20	115	106
6:30	117	137
6:40	102	112
6:50	85	84
7:00	83	90
7:10	65	65
7:20	47	91
7:30	42	59
7:40	39	57
7:50	42	58
8:00	60	94
8:10	64	66
8:20	62	82
8:30	59	75
8:40	67	81
8:50	67	159
9:00	67	103
9:10	67	92
9:20	74	107
9:30	70	82
9:40	62	101
9:50	61	75
10:00	63	64
10:10	65	89
10:20	67	80
10:30	63	80
10:40	62	81
10:50	64	85
11:00	67	74
11:10	66	98
11:20	64	71
11:30	60	83
11:40	55	107
11:50	63	79
12:00	60	97
12:10	57	50
12:20	53	65
12:30	52	60
12:40	53	79
12:50	49	67
13:00	47	78
13:10	43	44
13:20	48	83
13:30	46	64
13:40	45	57
13:50	43	66
14:00	43	66
14:10	45	71
14:20	56	78
14:30	63	73
14:40	55	72
14:50	64	66
15:00	71	88
15:10	62	80
15:20	86	102
15:30	92	101
15:40	75	68
15:50	74	83
16:00	73	108
16:10	74	79
16:20	69	91
16:30	71	96
16:40	79	84
16:50	71	111
17:00	73	101
17:10	69	94
17:20	83	163
17:30	82	113
17:40	84	100
17:50	87	120
18:00	92	111
18:10	85	78
18:20	72	85
18:30	71	121
18:40	67	106
18:50	74	112
19:00	85	144
19:10	85	74
19:20	87	92
19:30	82	100
19:40	74	90
19:50	58	74
20:00	45	58
20:10	46	56
20:20	36	50
20:30	36	42
20:40	39	52
20:50	37	55
21:00	52	84
21:10	69	91
21:20	88	120
21:30	92	77
21:40	93	92
21:50	90	100
22:00	91	119
22:10	88	85
22:20	84	97
22:30	89	114
22:40	95	109
22:50	117	132
23:00	159	236
23:10	179	191
23:20	199	249
23:30	198	252
23:40	190	247
23:50	145	267
