date	close	actual
5:10	121	109
5:20	92	68
5:30	44	43
5:40	33	26
5:50	34	52
6:00	36	72
6:10	29	40
6:20	30	29
6:30	49	58
6:40	58	73
6:50	62	72
7:00	43	55
7:10	55	57
7:20	53	70
7:30	39	54
7:40	33	62
7:50	34	59
8:00	27	42
8:10	18	32
8:20	27	29
8:30	28	35
8:40	19	43
8:50	20	42
9:00	28	35
9:10	44	50
9:20	44	45
9:30	62	88
9:40	77	95
9:50	79	91
10:00	89	88
10:10	78	107
10:20	81	93
10:30	78	90
10:40	79	76
10:50	83	86
11:00	92	91
11:10	84	109
11:20	85	132
11:30	80	95
11:40	79	105
11:50	80	77
12:00	82	115
12:10	83	121
12:20	66	134
12:30	85	85
12:40	78	106
12:50	86	84
13:00	68	93
13:10	59	69
13:20	50	67
13:30	53	84
13:40	59	65
13:50	65	71
14:00	51	71
14:10	54	71
14:20	43	82
14:30	43	73
14:40	41	63
14:50	33	51
15:00	19	40
15:10	18	35
15:20	14	32
15:30	13	29
15:40	15	27
15:50	14	35
16:00	14	31
16:10	13	40
16:20	17	51
16:30	15	44
16:40	13	41
16:50	13	38
17:00	12	41
17:10	17	48
17:20	19	62
17:30	19	70
17:40	15	48
17:50	15	95
18:00	19	124
18:10	17	98
18:20	17	103
18:30	24	143
18:40	20	112
18:50	20	53
19:00	34	60
19:10	46	60
19:20	57	95
19:30	54	77
19:40	54	71
19:50	50	65
20:00	52	74
20:10	52	61
20:20	52	68
20:30	56	60
20:40	55	68
20:50	56	62
21:00	56	68
21:10	62	74
21:20	62	72
21:30	61	77
21:40	61	76
21:50	54	63
22:00	59	81
22:10	65	100
22:20	51	69
22:30	39	44
22:40	41	57
22:50	51	61
23:00	56	66
23:10	76	88
23:20	93	93
23:30	94	111
23:40	99	105
23:50	108	117
