date	close	actual
4:40	25	46
4:50	36	91
5:00	43	75
5:10	77	86
5:20	46	41
5:30	55	80
5:40	69	89
5:50	25	52
6:00	53	86
6:10	65	110
6:20	91	126
6:30	86	120
6:40	58	97
6:50	98	151
7:00	153	217
7:10	127	177
7:20	141	197
7:30	119	113
7:40	172	255
7:50	66	68
8:00	97	116
8:10	78	104
8:20	48	56
8:30	33	50
8:40	44	46
8:50	47	53
9:00	52	68
9:10	60	76
9:20	48	77
9:30	41	82
9:40	56	84
9:50	57	90
10:00	61	72
10:10	64	79
10:20	63	91
10:30	70	105
10:40	60	110
10:50	72	121
11:00	81	138
11:10	82	85
11:20	82	115
11:30	83	107
11:40	86	126
11:50	78	175
12:00	83	171
12:10	88	137
12:20	84	104
12:30	86	99
12:40	78	96
12:50	97	158
13:00	101	210
13:10	110	210
13:20	95	170
13:30	70	112
13:40	53	84
13:50	46	67
14:00	91	137
14:10	65	92
14:20	76	92
14:30	102	153
14:40	103	137
14:50	71	104
15:00	68	103
15:10	111	159
15:20	48	80
15:30	95	146
15:40	115	204
15:50	93	179
16:00	113	201
16:10	80	185
16:20	86	158
16:30	107	178
16:40	128	209
16:50	81	103
17:00	84	113
17:10	75	108
17:20	61	78
17:30	59	61
17:40	71	86
17:50	58	81
18:00	55	73
18:10	59	69
18:20	47	64
18:30	45	51
18:40	48	54
18:50	47	4575
19:00	58	70
19:10	67	84
19:20	60	67
19:30	54	64
19:40	77	109
19:50	88	120
20:00	75	89
20:10	98	146
20:20	123	8301
20:30	84	100
20:40	110	122
20:50	95	7439
21:00	77	112
21:10	86	112
21:20	101	106
21:30	100	107
21:40	93	6705
21:50	89	7441
22:00	87	81
22:10	88	110
22:20	85	131
22:30	82	94
22:40	81	74
22:50	86	91
23:00	93	127
23:10	101	118
23:20	106	104
23:30	88	74
23:40	90	106
23:50	99	130
