date	close	actual
5:00	291	275
5:10	290	261
5:20	254	282
5:30	252	276
5:40	261	203
5:50	357	251
6:00	107	97
6:10	35	41
6:20	37	48
6:30	33	46
6:40	30	48
6:50	33	44
7:00	34	48
7:10	36	51
7:20	37	49
7:30	41	50
7:40	44	48
7:50	44	52
8:00	37	51
8:10	42	55
8:20	38	45
8:30	45	55
8:40	40	56
8:50	58	76
9:00	65	81
9:10	95	121
9:20	119	143
9:30	107	103
9:40	103	96
9:50	106	168
10:00	106	129
10:10	105	145
10:20	103	125
10:30	108	120
10:40	104	110
10:50	103	104
11:00	106	139
11:10	106	152
11:20	112	162
11:30	109	132
11:40	116	129
11:50	114	134
12:00	139	168
12:10	151	143
12:20	148	144
12:30	136	160
12:40	131	180
12:50	128	159
13:00	126	130
13:10	125	128
13:20	120	126
13:30	139	152
13:40	132	150
13:50	128	113
14:00	108	144
14:10	95	127
14:20	106	156
14:30	104	153
14:40	104	166
14:50	117	150
15:00	150	198
15:10	168	236
15:20	173	213
15:30	151	159
15:40	150	161
15:50	144	190
16:00	150	262
16:10	152	236
16:20	146	215
16:30	83	112
16:40	72	80
16:50	51	72
17:00	48	77
17:10	50	73
17:20	55	62
17:30	53	64
17:40	57	79
17:50	50	80
18:00	53	65
18:10	53	70
18:20	55	68
18:30	76	82
18:40	92	113
18:50	106	113
19:00	108	126
19:10	129	134
19:20	147	151
19:30	156	173
19:40	154	195
19:50	122	175
20:00	138	210
20:10	162	187
20:20	160	155
20:30	141	146
20:40	138	160
20:50	151	171
21:00	179	184
21:10	189	190
21:20	181	191
21:30	165	168
21:40	164	164
21:50	169	163
22:00	158	156
22:10	150	156
22:20	161	177
22:30	160	179
22:40	145	147
22:50	151	180
23:00	166	218
23:10	186	251
23:20	214	229
23:30	205	158
23:40	205	150
23:50	240	281
