date	close	actual
5:40	365	521
5:50	365	395
6:00	230	258
6:10	162	166
6:20	177	178
6:30	200	260
6:40	205	277
6:50	315	250
7:00	354	285
7:10	344	366
7:20	344	441
7:30	274	359
7:40	200	183
7:50	200	197
8:00	200	204
8:10	186	215
8:20	171	197
8:30	150	220
8:40	166	179
8:50	167	193
9:00	212	164
9:10	229	307
9:20	229	303
9:30	215	224
9:40	359	509
9:50	568	755
10:00	599	891
10:10	444	388
10:20	443	358
10:30	492	295
10:40	465	551
10:50	578	710
11:00	578	732
11:10	493	623
11:20	450	553
11:30	450	618
11:40	450	503
11:50	450	380
12:00	469	376
12:10	469	482
12:20	450	615
12:30	450	637
12:40	450	394
12:50	431	328
13:00	430	356
13:10	330	342
13:20	227	259
13:30	233	276
13:40	236	305
13:50	253	287
14:00	232	315
14:10	295	423
14:20	339	369
14:30	328	330
14:40	303	333
14:50	302	328
15:00	235	259
15:10	262	278
15:20	205	223
15:30	200	238
15:40	182	219
15:50	154	196
16:00	223	424
16:10	235	424
16:20	263	334
16:30	245	293
16:40	179	166
16:50	169	141
17:00	191	191
17:10	212	213
17:20	236	302
17:30	232	261
17:40	166	190
17:50	175	163
18:00	187	171
18:10	190	184
18:20	256	445
18:30	242	598
18:40	390	389
18:50	434	373
19:00	421	250
19:10	739	1010
19:20	750	1002
19:30	750	1000
19:40	760	963
19:50	800	947
20:00	800	838
20:10	800	839
20:30	909	917
20:40	909	869
20:50	909	812
21:10	800	884
21:20	800	927
21:30	800	1005
21:50	800	737
22:00	800	788
22:10	800	760
22:30	800	680
22:40	800	710
22:50	800	701
23:10	800	1000
23:20	800	931
23:30	800	968
23:50	800	667
