date	close
5:10	5.30
5:20	4.10
5:30	2.19
5:40	4.04
5:50	2.82
6:00	4.09
6:10	2.52
6:20	2.34
6:30	2.55
6:40	3.13
6:50	2.99
7:00	3.14
7:10	3.07
7:20	2.97
7:30	5.34
7:40	2.87
7:50	3.57
8:00	3.71
8:10	3.85
8:20	3.63
8:30	3.43
8:40	3.60
8:50	2.95
9:00	2.98
9:10	3.17
9:20	2.92
9:30	5.77
9:40	3.12
9:50	3.07
10:00	3.86
10:10	2.16
10:20	6.41
10:30	4.40
10:40	4.05
10:50	1.83
11:00	2.60
11:10	2.85
11:20	2.96
11:30	3.85
11:40	3.54
11:50	4.07
12:00	1.90
12:10	6.63
12:20	5.16
12:30	4.53
12:40	5.68
12:50	3.80
13:00	4.36
13:10	3.31
13:20	4.60
13:30	4.42
13:40	4.61
13:50	4.42
14:00	4.65
14:10	3.56
14:20	3.15
14:30	4.66
14:40	3.89
14:50	2.91
15:00	3.46
15:10	4.01
15:20	3.92
15:30	4.37
15:40	3.41
15:50	3.81
16:00	4.14
16:10	5.20
16:20	4.40
16:30	4.16
16:40	3.82
16:50	3.76
17:00	4.08
17:10	5.89
17:20	6.18
17:30	4.15
17:40	3.10
17:50	4.70
18:00	4.51
18:10	3.36
18:20	4.46
18:30	3.40
18:40	4.21
18:50	4.00
19:00	3.35
19:10	3.32
19:20	2.73
19:30	4.76
19:40	2.19
19:50	2.97
20:00	2.83
20:10	3.63
20:20	3.56
20:30	3.00
20:40	3.45
20:50	6.22
21:00	2.89
21:10	3.61
21:20	2.78
21:30	3.18
21:40	3.33
21:50	5.39
22:00	5.06
22:10	3.36
22:20	3.33
22:30	2.92
22:40	2.33
22:50	5.73
23:00	2.33
23:10	3.11
23:20	2.97
23:30	3.42
23:40	4.00
