date	close	actual
4:40	162	145
4:50	162	176
5:00	182	233
5:10	187	235
5:20	182	205
5:30	181	175
5:40	32	330
5:50	45	305
6:00	33	50
6:10	41	50
6:20	40	49
6:30	27	38
6:40	27	31
6:50	31	27
7:00	19	21
7:10	15	22
7:20	15	19
7:30	20	26
7:40	23	34
7:50	30	42
8:00	24	32
8:10	25	28
8:20	20	29
8:30	34	34
8:40	35	50
8:50	33	37
9:00	50	73
9:10	50	59
9:20	55	48
9:30	88	106
9:40	95	131
9:50	66	116
10:00	103	102
10:10	105	97
10:20	115	115
10:30	115	153
10:40	114	150
10:50	118	156
11:00	114	104
11:10	116	124
11:20	115	120
11:30	115	108
11:40	114	148
11:50	118	144
12:00	114	110
12:10	116	142
12:20	115	175
12:30	115	103
12:40	114	141
12:50	116	135
13:00	114	103
13:10	115	145
13:20	116	158
13:30	116	108
13:40	114	117
13:50	123	113
14:00	65	68
14:10	64	63
14:20	95	136
14:30	77	97
14:40	63	86
14:50	53	57
15:00	52	57
15:10	48	46
15:20	42	85
15:30	26	46
15:40	15	26
15:50	14	25
16:00	15	36
16:10	15	31
16:20	14	45
16:30	10	17
16:40	13	15
16:50	15	22
17:00	19	34
17:10	16	36
17:20	16	35
17:30	15	24
17:40	14	22
17:50	15	20
18:00	12	23
18:10	13	20
18:20	11	28
18:30	18	29
18:40	21	27
18:50	27	27
19:00	27	32
19:10	31	38
19:20	37	47
19:30	64	94
19:40	89	84
19:50	114	120
20:00	121	126
20:10	131	193
20:20	95	103
20:30	90	81
20:40	84	69
20:50	112	130
21:00	184	178
21:10	174	183
21:20	200	233
21:30	200	248
21:40	200	216
21:50	200	193
22:00	200	200
22:10	189	186
22:20	214	197
22:30	206	197
22:40	202	223
22:50	200	214
23:00	200	257
23:10	200	281
23:20	200	180
23:30	200	145
23:40	399	394
23:50	439	462
