date	close	actual
4:50	145	147
5:00	145	131
5:10	50	40
5:20	54	61
5:30	36	50
5:40	28	47
5:50	33	57
6:00	53	58
6:10	36	45
6:20	44	42
6:30	26	26
6:40	22	29
6:50	35	39
7:00	54	50
7:10	41	31
7:20	41	42
7:30	39	54
7:40	40	54
7:50	30	41
8:00	38	86
8:10	40	55
8:20	36	54
8:30	34	36
8:40	35	30
8:50	39	56
9:00	38	50
9:10	34	41
9:20	51	51
9:30	40	69
9:40	55	62
9:50	73	100
10:00	85	108
10:10	77	67
10:20	94	86
10:30	81	90
10:40	84	96
10:50	84	75
11:00	84	92
11:10	78	73
11:20	84	95
11:30	80	97
11:40	92	105
11:50	98	95
12:00	99	123
12:10	93	104
12:20	107	141
12:30	100	208
12:40	94	150
12:50	94	77
13:00	90	74
13:10	87	130
13:20	96	125
13:30	106	117
13:40	104	121
13:50	100	145
14:00	100	176
14:10	82	156
14:20	66	82
14:30	57	61
14:40	35	45
14:50	61	57
15:00	57	117
15:10	66	156
15:20	49	32
15:30	51	36
15:40	52	56
15:50	55	85
16:00	53	75
16:10	67	119
16:20	73	101
16:30	59	65
16:40	53	74
16:50	49	60
17:00	52	51
17:10	53	46
17:20	53	51
17:30	48	48
17:40	50	64
17:50	44	73
18:00	32	36
18:10	32	30
18:20	40	35
18:30	39	34
18:40	40	51
18:50	42	49
19:00	38	41
19:10	33	47
19:20	33	43
19:30	45	52
19:40	57	61
19:50	69	69
20:00	34	68
20:10	27	37
20:20	96	117
20:30	157	176
20:40	165	179
20:50	173	192
21:00	142	171
21:10	51	76
21:20	220	224
21:30	307	346
21:40	28	63
21:50	200	196
22:00	276	256
22:10	21	31
22:20	209	233
22:30	300	348
22:40	34	39
22:50	170	186
23:00	209	333
23:10	29	27
23:20	215	215
23:30	200	242
23:40	65	60
23:50	265	281
