date	close
5:10	2.43
5:20	1.82
5:30	3.44
5:40	3.28
6:00	1.80
6:10	2.28
6:20	3.99
6:30	2.37
6:40	2.49
6:50	2.43
7:00	2.95
7:10	2.63
7:20	3.39
7:30	3.59
7:40	3.21
7:50	2.65
8:00	2.78
8:10	3.75
8:20	3.64
8:30	3.09
8:40	3.95
8:50	3.31
9:00	5.78
9:10	4.02
9:20	4.05
9:30	3.27
9:40	3.22
9:50	3.49
10:00	4.57
10:10	4.41
10:20	2.84
10:30	3.15
10:40	3.77
10:50	3.39
11:00	3.51
11:10	3.38
11:20	5.41
11:30	2.60
11:40	3.78
12:00	3.99
12:10	8.67
12:20	3.90
12:30	4.38
12:40	3.20
12:50	2.00
13:00	4.42
13:10	3.84
13:20	3.23
13:30	4.12
13:40	4.04
13:50	5.08
14:00	3.06
14:10	3.66
14:20	3.92
14:30	3.32
14:40	3.23
14:50	3.72
15:00	4.16
15:10	4.58
15:20	5.53
15:30	4.14
15:40	3.64
15:50	3.36
16:00	3.23
16:10	3.88
16:20	4.30
16:30	4.23
16:40	4.85
16:50	4.16
17:00	3.29
17:10	4.23
17:20	4.12
17:30	4.93
17:40	4.08
17:50	4.27
18:00	3.79
18:10	3.04
18:20	3.56
18:30	3.23
18:40	4.07
18:50	4.20
19:00	3.08
19:10	3.03
19:20	2.99
19:30	2.72
19:40	6.27
19:50	3.37
20:00	2.74
20:10	3.73
20:20	2.73
20:30	3.10
20:40	5.03
20:50	2.39
21:00	2.44
21:10	3.81
21:20	5.07
21:30	4.04
21:40	5.81
21:50	4.13
22:00	3.56
22:10	3.23
22:20	4.47
22:30	2.28
22:40	1.56
22:50	2.71
23:00	3.87
23:10	5.51
23:20	2.23
23:30	2.70
23:40	2.68
23:50	3.16
