date	close
3:20	23
3:50	23
5:10	25
5:20	21
5:40	25
5:50	24
6:00	29
6:10	30
6:20	30
6:30	28
6:40	40
6:50	36
7:00	35
7:10	30
7:20	41
7:30	40
7:40	29
7:50	32
8:00	31
8:10	32
8:20	31
8:30	29
8:40	37
8:50	33
9:00	33
9:10	35
9:20	37
9:30	38
9:50	50
10:00	63
10:20	37
10:30	48
10:40	24
10:50	40
11:10	32
11:20	35
11:40	41
12:00	37
12:10	44
12:30	47
12:50	49
13:00	41
13:10	27
13:20	46
13:40	46
13:50	47
14:00	45
14:10	40
14:20	41
14:30	42
14:40	43
14:50	42
15:00	48
15:10	31
15:20	29
15:30	31
15:40	37
15:50	40
16:00	33
16:10	37
16:20	31
16:30	37
16:40	40
16:50	32
17:00	35
17:10	49
17:20	35
17:30	37
17:40	35
17:50	33
18:00	31
18:10	42
18:20	26
18:30	28
18:50	24
19:00	26
19:10	33
19:20	34
19:30	45
19:50	50
20:10	53
20:30	54
20:50	46
21:10	35
21:30	40
21:50	38
22:10	39
22:30	37
22:50	38
23:10	41
23:30	34
23:50	36
