date	close
5:00	28
5:10	27
5:20	22
5:30	32
5:40	29
5:50	34
6:00	30
6:10	34
6:20	46
6:30	32
6:40	38
6:50	43
7:00	39
7:10	41
7:20	53
7:30	47
7:40	42
7:50	54
8:00	48
8:10	48
8:20	56
8:30	48
8:40	43
8:50	56
9:00	50
9:10	51
9:20	60
9:30	49
9:40	51
9:50	47
10:00	42
10:10	42
10:20	41
10:30	49
10:40	38
10:50	50
11:00	39
11:10	49
11:20	48
11:30	52
11:40	40
11:50	51
12:00	40
12:10	51
12:20	44
12:30	51
12:40	52
12:50	56
13:00	50
13:10	49
13:20	53
13:30	58
13:40	50
14:00	64
14:10	55
14:20	57
14:30	46
14:40	60
14:50	56
15:00	62
15:10	63
15:20	58
15:30	47
15:40	66
15:50	55
16:00	59
16:10	60
16:20	56
16:30	52
16:40	58
16:50	58
17:00	48
17:10	54
17:20	71
17:30	55
17:40	50
17:50	51
18:00	55
18:10	58
18:20	49
18:30	45
18:40	52
18:50	46
19:00	54
19:10	49
19:20	47
19:30	50
19:40	48
20:00	50
20:10	38
20:20	53
20:30	35
20:40	30
21:00	31
21:10	30
21:20	31
21:30	30
21:40	29
22:00	34
22:10	35
22:20	31
22:30	35
22:40	34
23:00	34
23:10	33
23:20	35
23:30	33
23:40	32
