date	close	actual
5:00	61	245
5:10	61	68
5:20	66	67
5:30	66	76
5:40	70	86
5:50	99	106
6:00	75	80
6:10	32	40
6:20	23	30
6:30	21	29
6:40	18	30
6:50	18	32
7:00	21	38
7:10	21	39
7:20	20	32
7:30	18	30
7:40	17	34
7:50	16	34
8:00	18	33
8:10	17	31
8:20	17	32
8:30	18	32
8:40	17	38
8:50	20	38
9:00	29	52
9:10	35	68
9:20	52	79
9:30	68	89
9:40	67	76
9:50	68	85
10:00	64	94
10:10	67	99
10:20	67	107
10:30	64	116
10:40	69	108
10:50	73	95
11:00	73	122
11:10	77	121
11:20	86	118
11:30	85	156
11:40	83	136
11:50	83	110
12:00	82	113
12:10	87	132
12:20	93	153
12:30	87	127
12:40	89	124
12:50	87	117
13:00	86	137
13:10	88	139
13:20	85	113
13:30	97	137
13:40	126	158
13:50	86	132
14:00	56	129
14:10	43	82
14:20	28	55
14:30	24	46
14:40	22	48
14:50	40	72
15:00	41	79
15:10	41	67
15:20	41	68
15:30	38	73
15:40	37	64
15:50	36	62
16:00	39	65
16:10	39	76
16:20	38	77
16:30	37	83
16:40	35	60
16:50	35	48
17:00	36	49
17:10	37	74
17:20	36	71
17:30	32	67
17:40	33	67
17:50	37	77
18:00	36	80
18:10	36	63
18:20	34	49
18:30	33	53
18:40	38	62
18:50	38	73
19:00	47	80
19:10	69	116
19:20	91	128
19:30	109	147
19:40	115	134
19:50	104	124
20:00	112	143
20:10	126	155
20:20	147	204
20:30	154	293
20:40	146	238
20:50	177	244
21:00	161	162
21:10	151	111
21:20	147	164
21:30	183	244
21:40	195	279
21:50	167	193
22:00	171	164
22:10	197	199
22:20	198	212
22:30	172	172
22:40	165	165
22:50	181	176
23:00	194	295
23:10	167	236
23:20	182	219
23:30	181	230
23:40	198	176
23:50	200	158
