date	close	actual
5:10	113	190
5:20	85	127
5:30	47	55
5:40	36	48
5:50	40	50
6:00	42	62
6:10	33	54
6:20	33	42
6:30	47	55
6:40	65	92
6:50	69	118
7:00	49	70
7:10	68	87
7:20	64	85
7:30	46	56
7:40	49	99
7:50	55	118
8:00	43	89
8:10	27	65
8:20	38	109
8:30	27	72
8:40	18	75
8:50	26	70
9:00	32	54
9:10	42	75
9:20	69	104
9:30	97	159
9:40	98	165
9:50	79	122
10:00	84	70
10:10	84	113
10:20	94	109
10:30	90	136
10:40	103	155
10:50	102	142
11:00	93	110
11:10	99	109
11:20	93	123
11:30	104	154
11:40	106	158
11:50	120	146
12:00	112	104
12:10	94	116
12:20	75	118
12:30	103	169
12:40	107	159
12:50	125	149
13:00	108	114
13:10	70	65
13:20	48	78
13:30	64	99
13:40	93	142
13:50	107	151
14:00	69	175
14:10	60	94
14:20	45	85
14:30	46	82
14:40	49	89
14:50	41	90
15:00	29	79
15:10	24	93
15:20	20	50
15:30	19	54
15:40	20	66
15:50	20	92
16:00	19	77
16:10	22	96
16:20	25	89
16:30	18	67
16:40	17	96
16:50	18	104
17:00	31	217
17:10	36	229
17:20	23	115
17:30	25	191
17:40	36	238
17:50	43	244
18:00	50	269
18:10	42	230
18:20	27	255
18:30	30	148
18:40	30	100
18:50	48	95
19:00	82	139
19:10	128	299
19:20	117	246
19:30	81	158
19:40	86	92
19:50	78	100
20:00	73	107
20:10	97	131
20:20	91	116
20:30	74	104
20:40	95	129
20:50	98	117
21:00	82	137
21:10	115	197
21:20	99	174
21:30	70	105
21:40	59	90
21:50	75	105
22:00	79	151
22:10	77	135
22:20	47	77
22:30	32	44
22:40	40	74
22:50	53	90
23:00	67	103
23:10	90	152
23:20	98	169
23:30	105	137
23:40	111	110
23:50	124	135
