date	close
4:50	25
5:00	57
5:10	34
5:20	36
5:30	76
5:40	30
5:50	46
6:00	48
6:10	54
6:20	43
6:30	67
6:40	45
6:50	45
7:00	50
7:10	53
7:20	44
7:30	64
7:40	45
7:50	48
8:00	48
8:10	46
8:20	47
8:30	51
8:40	47
8:50	53
9:00	40
9:10	53
9:20	60
9:30	45
9:40	74
9:50	49
10:00	42
10:10	51
10:20	47
10:30	49
10:40	44
10:50	59
11:00	46
11:10	44
11:20	54
11:30	55
11:40	47
11:50	52
12:00	48
12:10	50
12:20	36
12:30	50
12:40	57
12:50	43
13:00	63
13:10	45
13:20	39
13:30	45
13:40	46
13:50	59
14:00	58
14:10	60
14:20	59
14:30	52
14:40	51
14:50	63
15:00	56
15:10	53
15:20	63
15:30	59
15:40	64
15:50	73
16:00	49
16:10	63
16:20	45
16:30	74
16:40	52
16:50	54
17:00	55
17:10	53
17:20	49
17:30	62
17:40	49
17:50	60
18:00	52
18:10	46
18:20	58
18:30	61
18:40	48
18:50	46
19:00	43
19:10	50
19:20	43
19:30	47
19:40	36
19:50	42
20:00	58
20:10	45
20:20	47
20:30	50
20:40	32
20:50	62
21:00	45
21:20	41
21:30	43
21:40	24
21:50	59
22:00	47
22:10	38
22:20	50
22:30	25
22:40	47
22:50	25
23:00	43
23:10	25
23:20	37
23:30	29
23:40	60
23:50	26
