date	close	actual
5:30	113	99
5:40	122	103
5:50	162	114
6:00	113	165
6:10	113	137
6:20	113	117
6:30	71	57
6:40	54	57
6:50	41	44
7:00	31	33
7:10	29	51
7:20	27	39
7:30	32	48
7:40	29	43
7:50	29	47
8:00	26	44
8:10	27	31
8:20	26	35
8:30	29	40
8:40	27	47
8:50	41	64
9:00	60	101
9:10	85	112
9:20	89	146
9:30	91	83
9:40	99	84
9:50	119	133
10:00	121	130
10:10	117	165
10:20	124	135
10:30	122	142
10:40	131	142
10:50	136	166
11:00	141	148
11:10	141	164
11:20	139	171
11:30	143	173
11:40	133	154
11:50	157	163
12:00	139	167
12:10	148	201
12:20	150	224
12:30	154	190
12:40	156	158
12:50	148	124
13:00	154	160
13:10	156	162
13:20	161	219
13:30	162	220
13:40	163	212
13:50	153	204
14:00	136	142
14:10	97	104
14:20	87	102
14:30	82	139
14:40	88	105
14:50	109	107
15:00	91	116
15:10	80	90
15:20	57	68
15:30	48	75
15:40	46	67
15:50	50	71
16:00	54	75
16:10	51	75
16:20	56	73
16:30	54	83
16:40	45	91
16:50	50	93
17:00	49	117
17:10	50	70
17:20	49	60
17:30	53	66
17:40	52	75
17:50	48	70
18:00	46	78
18:10	61	69
18:20	59	65
18:30	68	89
18:40	80	97
18:50	110	136
19:00	165	135
19:10	170	177
19:20	200	240
19:30	200	204
19:40	215	288
19:50	216	247
20:00	225	260
20:10	226	297
20:20	225	225
20:30	222	214
20:40	205	258
20:50	182	263
21:00	185	287
21:10	200	225
21:20	217	226
21:30	228	271
21:40	248	244
21:50	253	198
22:00	229	199
22:10	228	261
22:20	227	294
22:30	226	314
22:40	229	237
22:50	225	156
23:00	223	222
23:10	225	261
23:20	211	257
23:30	200	228
23:40	199	191
23:50	133	150
