date	close	actual
4:40	26	54
4:50	114	177
5:00	63	83
5:10	79	79
5:20	45	46
5:30	63	75
5:40	84	112
5:50	31	63
6:00	39	63
6:10	60	116
6:20	77	131
6:30	88	158
6:40	73	170
6:50	115	118
7:00	182	184
7:10	177	198
7:20	142	154
7:30	91	103
7:40	158	191
7:50	51	82
8:00	68	95
8:10	46	67
8:20	37	59
8:30	36	50
8:40	36	64
8:50	38	65
9:00	34	61
9:10	47	66
9:20	46	54
9:30	42	51
9:40	42	55
9:50	49	67
10:00	61	79
10:10	65	99
10:20	60	76
10:30	60	80
10:40	62	85
10:50	79	71
11:00	94	94
11:10	91	101
11:20	86	124
11:30	84	108
11:40	81	111
11:50	80	94
12:00	77	95
12:10	79	78
12:20	82	98
12:30	88	101
12:40	88	91
12:50	86	97
13:00	87	119
13:10	88	126
13:20	91	105
13:30	86	84
13:40	76	69
13:50	64	61
14:00	118	166
14:10	50	65
14:20	58	77
14:30	89	98
14:40	87	106
14:50	62	68
15:00	46	52
15:10	104	148
15:20	48	59
15:30	122	145
15:40	136	187
15:50	134	160
16:00	101	131
16:10	99	159
16:20	116	151
16:30	105	129
16:40	116	150
16:50	65	102
17:00	59	107
17:10	49	72
17:20	65	94
17:30	63	72
17:40	59	73
17:50	67	84
18:00	60	82
18:10	50	67
18:20	45	76
18:30	36	54
18:40	38	49
18:50	46	62
19:00	56	61
19:10	62	82
19:20	62	116
19:30	58	100
19:40	64	94
19:50	84	116
20:00	72	73
20:10	84	86
20:20	97	139
20:30	80	102
20:40	66	109
20:50	112	161
21:00	80	86
21:10	90	72
21:20	114	93
21:30	104	131
21:40	98	153
21:50	87	122
22:00	86	100
22:10	88	93
22:20	77	96
22:30	76	120
22:40	89	104
22:50	90	103
23:00	86	97
23:10	85	89
23:20	86	84
23:30	88	99
23:40	83	99
23:50	83	100
