date	close	actual
5:10	113	103
5:20	86	63
5:30	42	40
5:40	34	45
5:50	36	39
6:00	35	48
6:10	26	26
6:20	30	30
6:30	44	55
6:40	52	65
6:50	58	59
7:00	40	42
7:10	58	50
7:20	54	56
7:30	42	48
7:40	33	51
7:50	36	46
8:00	28	51
8:10	20	37
8:20	26	46
8:30	27	39
8:40	18	32
8:50	20	37
9:00	26	37
9:10	46	45
9:20	49	46
9:30	70	88
9:40	82	88
9:50	82	105
10:00	88	122
10:10	85	95
10:20	82	98
10:30	84	88
10:40	79	70
10:50	75	77
11:00	72	98
11:10	71	93
11:20	76	82
11:30	74	72
11:40	71	74
11:50	73	85
12:00	76	92
12:10	76	93
12:20	62	92
12:30	78	73
12:40	76	92
12:50	89	100
13:00	74	96
13:10	59	70
13:20	56	75
13:30	58	73
13:40	54	53
13:50	65	67
14:00	50	66
14:10	43	61
14:20	36	61
14:30	37	48
14:40	36	42
14:50	32	38
15:00	21	33
15:10	16	30
15:20	14	26
15:30	15	35
15:40	14	18
15:50	14	21
16:00	13	27
16:10	15	26
16:20	12	23
16:30	14	23
16:40	12	21
16:50	11	19
17:00	11	27
17:10	15	26
17:20	15	26
17:30	15	26
17:40	12	24
17:50	12	21
18:00	13	27
18:10	17	32
18:20	15	29
18:30	28	35
18:40	20	26
18:50	23	27
19:00	28	47
19:10	41	43
19:20	58	85
19:30	60	63
19:40	62	66
19:50	51	55
20:00	52	66
20:10	52	49
20:20	56	72
20:30	56	58
20:40	54	71
20:50	56	61
21:00	58	65
21:10	56	65
21:20	56	72
21:30	53	67
21:40	54	68
21:50	51	54
22:00	54	66
22:10	57	65
22:20	44	53
22:30	32	32
22:40	32	37
22:50	44	53
23:00	57	63
23:10	67	69
23:20	78	80
23:30	87	89
23:40	95	112
23:50	105	107
