date	close	actual
5:00	313	263
5:10	313	366
5:20	229	310
5:30	145	140
5:40	148	138
5:50	235	160
6:00	180	154
6:10	67	107
6:20	68	101
6:30	50	86
6:40	49	53
6:50	57	72
7:00	64	93
7:10	65	95
7:20	87	87
7:30	94	97
7:40	86	96
7:50	63	84
8:00	70	87
8:10	55	81
8:20	64	90
8:30	68	104
8:40	71	87
8:50	62	81
9:00	63	79
9:10	51	78
9:20	68	88
9:30	70	101
9:40	74	89
9:50	72	72
10:00	70	115
10:10	65	99
10:20	65	87
10:30	70	76
10:40	73	95
10:50	68	69
11:00	67	72
11:10	61	86
11:20	68	73
11:30	58	88
11:40	53	72
11:50	60	71
12:00	55	79
12:10	48	61
12:20	48	65
12:30	52	79
12:40	45	56
12:50	45	62
13:00	50	65
13:10	46	69
13:20	49	78
13:30	46	62
13:40	52	71
13:50	55	57
14:00	56	61
14:10	56	69
14:20	61	76
14:30	76	88
14:40	66	74
14:50	62	76
15:00	53	50
15:10	65	83
15:20	61	93
15:30	67	83
15:40	77	101
15:50	92	93
16:00	74	78
16:10	81	92
16:20	81	91
16:30	77	118
16:40	66	97
16:50	81	92
17:00	87	114
17:10	97	115
17:20	91	97
17:30	95	115
17:40	90	102
17:50	77	90
18:00	82	123
18:10	80	122
18:20	85	115
18:30	80	83
18:40	83	113
18:50	76	81
19:00	73	85
19:10	65	86
19:20	54	77
19:30	50	87
19:40	43	62
19:50	52	62
20:00	61	106
20:10	70	89
20:20	74	85
20:30	78	122
20:40	82	87
20:50	86	111
21:00	88	103
21:10	88	106
21:20	89	102
21:30	92	110
21:40	92	102
21:50	95	97
22:00	90	87
22:10	112	102
22:20	122	123
22:30	183	177
22:40	165	183
22:50	170	237
23:00	151	242
23:10	185	231
23:20	200	163
23:30	229	256
23:40	228	252
23:50	200	193
