date	close
4:50	23
5:10	23
5:20	32
5:30	27
5:40	27
5:50	23
6:00	27
6:10	27
6:20	24
6:30	27
6:40	28
6:50	27
7:00	29
7:10	31
7:20	34
7:30	29
7:40	30
7:50	33
8:00	33
8:10	31
8:20	32
8:30	28
8:40	31
8:50	28
9:00	27
9:10	28
9:20	37
9:30	38
9:50	38
10:00	42
10:10	39
10:20	40
10:30	36
10:50	40
11:00	38
11:10	36
11:20	40
11:30	37
11:50	41
12:00	36
12:10	40
12:30	40
12:40	39
12:50	36
13:10	42
13:20	44
13:30	51
13:40	38
14:00	49
14:10	47
14:20	40
14:30	45
14:40	42
14:50	31
15:00	42
15:10	39
15:20	34
15:30	30
15:40	31
15:50	34
16:00	33
16:10	39
16:20	38
16:30	32
16:40	34
16:50	26
17:00	33
17:10	37
17:20	29
17:30	28
17:40	28
17:50	35
18:00	31
18:10	28
18:20	26
18:30	28
18:40	26
18:50	27
19:00	25
19:10	30
19:20	35
19:30	32
19:40	20
19:50	29
20:00	39
20:10	47
20:20	19
20:30	32
20:50	30
21:10	33
21:20	22
21:40	31
21:50	23
22:10	29
22:20	19
22:40	29
22:50	19
23:10	33
23:20	17
23:40	18
