date	close	actual
4:30	330	361
4:40	399	325
4:50	548	394
5:00	602	557
5:10	606	602
5:20	570	607
5:30	172	202
5:40	170	168
5:50	150	136
6:00	140	118
6:10	97	172
6:20	143	178
6:30	106	136
6:40	207	220
6:50	320	280
7:00	310	263
7:10	232	202
7:20	229	304
7:30	212	252
7:40	221	247
7:50	201	223
8:00	208	201
8:10	190	201
8:20	211	217
8:30	232	228
8:40	227	263
8:50	342	270
9:00	294	293
9:10	439	481
9:20	426	553
9:30	530	612
9:40	744	832
9:50	535	507
10:00	559	479
10:10	537	492
10:20	479	474
10:30	467	454
10:40	492	441
10:50	454	428
11:00	464	437
11:10	476	476
11:20	454	574
11:30	458	581
11:40	466	627
11:50	455	460
12:00	465	394
12:10	458	385
12:20	372	459
12:30	366	415
12:40	279	234
12:50	279	286
13:00	289	343
13:10	262	262
13:20	266	430
13:30	265	304
13:40	299	388
13:50	222	221
14:00	267	356
14:10	246	292
14:20	243	274
14:30	228	250
14:40	234	235
14:50	219	282
15:00	205	254
15:10	204	222
15:20	214	273
15:30	252	230
15:40	230	269
15:50	251	278
16:00	256	247
16:10	245	296
16:20	232	258
16:30	237	231
16:40	240	215
16:50	256	294
17:00	260	275
17:10	210	338
17:20	190	332
17:30	245	180
17:40	238	233
17:50	315	404
18:00	336	319
18:10	349	431
18:20	569	561
18:30	768	700
18:40	784	656
18:50	772	627
19:00	883	1198
19:10	894	953
19:20	905	985
19:30	901	975
19:40	785	694
19:50	714	704
20:00	682	666
20:10	625	642
20:20	796	871
20:30	767	815
20:40	764	796
20:50	842	971
21:00	800	984
21:10	800	1044
21:20	800	1163
21:30	800	670
21:40	800	682
21:50	800	604
22:00	800	531
22:10	800	916
22:20	784	716
22:30	732	785
22:40	636	747
22:50	800	683
23:00	800	964
23:10	800	895
23:20	800	934
23:30	800	929
23:40	1003	809
23:50	995	904
