date	close	actual
4:40	450	466
4:50	214	160
5:00	200	159
5:10	206	240
5:20	213	306
5:30	147	199
5:40	97	108
5:50	121	99
6:00	78	66
6:10	37	46
6:20	22	36
6:30	22	42
6:40	24	47
6:50	30	49
7:00	42	91
7:10	30	54
7:20	23	30
7:30	22	32
7:40	21	34
7:50	21	37
8:00	21	37
8:10	22	44
8:20	22	41
8:30	20	31
8:40	21	34
8:50	25	39
9:00	40	45
9:10	54	65
9:20	67	90
9:30	80	125
9:40	83	153
9:50	80	126
10:00	74	92
10:10	72	89
10:20	69	71
10:30	69	85
10:40	74	85
10:50	72	104
11:00	72	106
11:10	78	99
11:20	91	115
11:30	82	94
11:40	78	101
11:50	65	77
12:00	72	88
12:10	65	85
12:20	68	94
12:30	70	104
12:40	74	100
12:50	76	106
13:00	79	124
13:10	74	79
13:20	71	94
13:30	64	78
13:40	61	74
13:50	51	92
14:00	38	105
14:10	36	85
14:20	32	93
14:30	32	89
14:40	34	76
14:50	44	72
15:00	56	146
15:10	76	344
15:20	58	292
15:30	59	317
15:40	34	154
15:50	30	52
16:00	35	58
16:10	43	67
16:20	39	57
16:30	38	69
16:40	37	54
16:50	41	68
17:00	32	56
17:10	35	64
17:20	34	48
17:30	37	60
17:40	32	48
17:50	26	44
18:00	25	47
18:10	25	44
18:20	28	51
18:30	29	47
18:40	29	39
18:50	40	42
19:00	50	74
19:10	66	83
19:20	74	96
19:30	84	100
19:40	81	100
19:50	87	132
20:00	104	118
20:10	109	117
20:20	127	141
20:30	119	143
20:40	120	117
20:50	124	132
21:00	129	124
21:10	133	168
21:20	127	170
21:30	123	141
21:40	117	120
21:50	126	139
22:00	135	165
22:10	161	162
22:20	161	162
22:30	167	154
22:40	160	157
22:50	136	150
23:00	154	244
23:10	174	210
23:20	200	215
23:30	200	201
23:40	199	202
23:50	202	208
