date	close	actual
4:40	161	228
4:50	161	190
5:00	162	177
5:10	163	141
5:20	200	209
5:30	201	228
5:40	46	76
5:50	53	69
6:00	31	38
6:10	45	44
6:20	44	41
6:30	29	39
6:40	44	47
6:50	42	45
7:00	21	50
7:10	17	37
7:20	22	40
7:30	22	35
7:40	39	45
7:50	48	60
8:00	32	47
8:10	28	41
8:20	25	40
8:30	35	36
8:40	42	84
8:50	35	58
9:00	56	67
9:10	68	78
9:20	65	75
9:30	90	108
9:40	93	116
9:50	75	88
10:00	85	79
10:10	107	164
10:20	113	237
10:30	120	88
10:40	116	144
10:50	113	154
11:00	113	143
11:10	113	121
11:20	113	105
11:30	127	138
11:40	128	145
11:50	128	116
12:00	105	107
12:10	120	141
12:20	128	164
12:30	131	140
12:40	116	149
12:50	113	144
13:00	127	128
13:10	145	139
13:20	163	174
13:30	132	157
13:40	129	134
13:50	120	128
14:00	148	150
14:10	102	111
14:20	125	142
14:30	95	179
14:40	53	70
14:50	71	80
15:00	71	91
15:10	60	69
15:20	46	60
15:30	28	59
15:40	15	34
15:50	20	33
16:00	19	31
16:10	17	58
16:20	23	50
16:30	15	32
16:40	20	38
16:50	27	54
17:00	25	73
17:10	23	45
17:20	20	44
17:30	18	46
17:40	25	36
17:50	25	50
18:00	19	53
18:10	19	50
18:20	18	48
18:30	28	64
18:40	49	99
18:50	47	108
19:00	34	70
19:10	38	65
19:20	59	79
19:30	89	146
19:40	116	151
19:50	115	103
20:00	151	189
20:10	180	274
20:20	298	323
20:30	333	348
20:40	264	265
20:50	265	259
21:00	265	255
21:10	399	445
21:20	402	501
21:30	313	295
21:40	313	277
21:50	313	242
22:00	359	365
22:10	339	354
22:20	307	331
22:30	289	311
22:40	313	288
22:50	408	428
23:00	402	412
23:10	313	334
23:20	313	345
23:30	313	113
23:40	268	250
23:50	271	251
