date	close	actual
5:00	200	204
5:10	200	210
5:20	200	179
5:30	200	181
5:40	252	212
5:50	357	268
6:00	106	103
6:10	34	43
6:20	37	46
6:30	30	50
6:40	28	37
6:50	30	37
7:00	32	51
7:10	33	49
7:20	36	52
7:30	36	51
7:40	42	64
7:50	42	57
8:00	35	48
8:10	38	52
8:20	35	52
8:30	36	51
8:40	37	56
8:50	44	69
9:00	58	90
9:10	80	108
9:20	100	127
9:30	108	123
9:40	104	106
9:50	101	175
10:00	101	122
10:10	111	186
10:20	110	164
10:30	114	189
10:40	111	165
10:50	104	142
11:00	101	175
11:10	101	180
11:20	112	167
11:30	110	145
11:40	119	154
11:50	119	164
12:00	129	139
12:10	136	153
12:20	132	163
12:30	126	180
12:40	121	205
12:50	120	180
13:00	115	128
13:10	117	127
13:20	115	112
13:30	121	157
13:40	121	172
13:50	128	131
14:00	91	123
14:10	87	123
14:20	90	125
14:30	85	104
14:40	73	121
14:50	79	118
15:00	94	162
15:10	145	242
15:20	188	222
15:30	199	218
15:40	166	186
15:50	154	167
16:00	142	169
16:10	148	167
16:20	145	160
16:30	82	106
16:40	72	99
16:50	49	89
17:00	49	86
17:10	53	91
17:20	51	74
17:30	49	90
17:40	47	91
17:50	49	83
18:00	51	74
18:10	58	79
18:20	59	65
18:30	70	86
18:40	86	122
18:50	100	137
19:00	111	148
19:10	124	147
19:20	133	149
19:30	145	153
19:40	145	174
19:50	116	156
20:00	114	252
20:10	126	271
20:20	145	181
20:30	158	114
20:40	151	189
20:50	145	197
21:00	140	125
21:10	143	174
21:20	145	215
21:30	145	191
21:40	145	164
21:50	145	133
22:00	145	129
22:10	145	143
22:20	200	202
22:30	193	210
22:40	151	185
22:50	122	137
23:00	124	108
23:10	195	281
23:20	225	363
23:30	205	248
23:40	191	204
23:50	194	152
