date	close	actual
4:50	145	134
5:00	145	124
5:10	65	71
5:20	62	58
5:30	31	37
5:40	24	38
5:50	29	41
6:00	52	47
6:10	35	42
6:20	39	39
6:30	28	29
6:40	22	25
6:50	33	36
7:00	48	41
7:10	41	38
7:20	38	47
7:30	37	50
7:40	38	34
7:50	29	28
8:00	35	33
8:10	42	54
8:20	32	51
8:30	34	52
8:40	30	38
8:50	38	38
9:00	34	32
9:10	34	45
9:20	45	76
9:30	36	42
9:40	49	66
9:50	68	108
10:00	78	92
10:10	76	74
10:20	89	73
10:30	79	72
10:40	77	66
10:50	79	93
11:00	76	83
11:10	79	95
11:20	74	78
11:30	75	82
11:40	79	100
11:50	85	89
12:00	85	85
12:10	85	105
12:20	85	120
12:30	85	130
12:40	85	83
12:50	85	82
13:00	85	99
13:10	85	168
13:20	85	153
13:30	87	118
13:40	95	110
13:50	98	119
14:00	89	159
14:10	82	167
14:20	40	63
14:30	37	82
14:40	36	67
14:50	62	93
15:00	61	107
15:10	68	87
15:20	50	37
15:30	48	54
15:40	49	54
15:50	53	67
16:00	47	55
16:10	61	85
16:20	57	77
16:30	50	61
16:40	53	45
16:50	46	62
17:00	47	54
17:10	51	54
17:20	50	52
17:30	50	43
17:40	49	45
17:50	45	52
18:00	30	33
18:10	35	43
18:20	35	36
18:30	32	35
18:40	40	45
18:50	44	51
19:00	43	48
19:10	35	63
19:20	30	43
19:30	52	60
19:40	62	65
19:50	72	69
20:00	33	101
20:10	42	92
20:20	105	123
20:30	166	179
20:40	176	152
20:50	195	238
21:00	119	163
21:10	51	81
21:20	220	194
21:30	313	279
21:40	46	84
21:50	201	149
22:00	297	217
22:10	88	181
22:20	208	228
22:30	288	318
22:40	17	18
22:50	163	194
23:00	221	723
23:10	27	30
23:20	217	238
23:40	60	66
23:50	262	291
