date	close	actual
5:20	25	29
5:30	27	30
5:40	29	34
5:50	39	40
6:00	49	51
6:10	41	63
6:20	38	45
6:30	38	46
6:40	35	45
6:50	44	54
7:00	43	57
7:10	29	46
7:20	24	57
7:30	25	43
7:40	24	32
7:50	24	32
8:00	23	29
8:10	22	26
8:20	23	33
8:30	22	32
8:40	23	37
8:50	25	42
9:00	32	42
9:10	45	53
9:20	56	67
9:30	68	84
9:40	79	81
9:50	79	77
10:00	79	77
10:10	82	133
10:20	82	139
10:30	75	114
10:40	76	134
10:50	72	80
11:00	72	127
11:10	75	106
11:20	81	119
11:30	89	113
11:40	94	138
11:50	105	159
12:00	92	123
12:10	92	136
12:20	86	125
12:30	95	158
12:40	89	136
12:50	89	96
13:00	101	181
13:10	103	187
13:20	123	216
13:30	105	260
13:40	95	165
13:50	90	137
14:00	84	152
14:10	50	149
14:20	50	113
14:30	72	147
14:40	72	147
14:50	74	138
15:00	71	80
15:10	77	106
15:20	75	137
15:30	83	139
15:40	72	116
15:50	77	112
16:00	77	99
16:10	59	84
16:20	49	73
16:30	44	65
16:40	34	56
16:50	40	69
17:00	43	82
17:10	42	92
17:20	33	72
17:30	34	77
17:40	33	73
17:50	31	59
18:00	32	63
18:10	33	56
18:20	30	56
18:30	30	60
18:40	31	56
18:50	40	61
19:00	46	70
19:10	63	101
19:20	63	82
19:30	62	74
19:40	61	67
19:50	60	72
20:00	67	83
20:10	75	85
20:20	77	81
20:30	76	95
20:40	75	125
20:50	65	116
21:00	53	84
21:10	57	87
21:20	74	106
21:30	76	128
21:40	79	98
21:50	103	127
22:00	114	157
22:10	117	164
22:20	84	103
22:30	78	93
22:40	74	74
22:50	72	72
23:00	75	89
23:10	78	107
23:20	64	81
23:30	61	76
23:40	72	69
23:50	72	68
