date	close	actual
5:40	214	169
5:50	290	163
6:00	229	198
6:10	200	189
6:20	173	188
6:30	176	202
6:40	185	201
6:50	146	169
7:00	71	71
7:10	44	47
7:20	29	35
7:30	28	42
7:40	29	42
7:50	29	41
8:00	28	47
8:10	31	49
8:20	30	51
8:30	33	64
8:40	35	55
8:50	36	42
9:00	35	39
9:10	32	44
9:20	34	54
9:30	36	53
9:40	45	57
9:50	47	59
10:00	46	79
10:10	46	80
10:20	56	62
10:30	60	59
10:40	56	57
10:50	56	86
11:00	60	94
11:10	64	96
11:20	66	99
11:30	69	118
11:40	66	122
11:50	78	110
12:00	85	98
12:10	84	94
12:20	82	111
12:30	75	96
12:40	72	135
12:50	64	130
13:00	66	129
13:10	65	99
13:20	63	94
13:30	61	76
13:40	56	70
13:50	49	66
14:00	54	79
14:10	45	92
14:20	45	80
14:30	47	79
14:40	49	90
14:50	53	65
15:00	53	66
15:10	54	79
15:20	51	72
15:30	54	76
15:40	53	89
15:50	48	76
16:00	46	82
16:10	53	92
16:20	45	70
16:30	53	93
16:40	48	88
16:50	50	98
17:00	51	101
17:10	50	94
17:20	54	91
17:30	55	77
17:40	55	77
17:50	45	67
18:00	39	73
18:10	46	65
18:20	53	68
18:30	53	93
18:40	60	117
18:50	54	98
19:00	57	77
19:10	65	83
19:20	71	80
19:30	77	92
19:40	78	97
19:50	71	134
20:00	74	126
20:10	100	184
20:20	139	207
20:30	151	219
20:40	144	186
20:50	141	158
21:00	175	252
21:10	215	396
21:20	258	362
21:30	273	296
21:40	282	259
21:50	263	251
22:00	220	222
22:10	206	206
22:20	218	268
22:30	225	313
22:40	258	308
22:50	266	296
23:00	231	193
23:10	211	166
23:20	200	164
23:30	200	161
23:40	188	213
23:50	145	232
