date	close	actual
5:00	221	178
5:10	221	196
5:20	206	212
5:30	200	226
5:40	162	189
5:50	145	167
6:00	82	75
6:10	42	43
6:20	35	43
6:30	47	55
6:40	52	65
6:50	27	46
7:00	16	39
7:10	26	35
7:20	20	22
7:30	20	28
7:40	20	29
7:50	20	32
8:00	18	27
8:10	20	27
8:20	19	29
8:30	17	26
8:40	25	32
8:50	26	44
9:00	29	49
9:10	29	46
9:20	23	38
9:30	50	64
9:40	46	83
9:50	45	107
10:00	71	66
10:10	86	79
10:20	121	119
10:30	113	135
10:40	116	140
10:50	113	131
11:00	113	99
11:10	113	119
11:20	113	140
11:30	113	150
11:40	113	112
11:50	113	94
12:00	120	125
12:10	120	143
12:20	121	152
12:30	113	154
12:40	116	127
12:50	113	101
13:00	120	125
13:10	120	153
13:20	117	145
13:30	114	124
13:40	110	101
13:50	109	550
14:00	116	1138
14:10	103	909
14:20	73	94
14:30	68	87
14:40	84	82
14:50	102	106
15:00	81	91
15:10	47	64
15:20	41	56
15:30	46	59
15:40	44	61
15:50	44	52
16:00	27	30
16:10	18	25
16:20	16	18
16:30	15	22
16:40	15	24
16:50	16	18
17:00	15	21
17:10	14	20
17:20	16	20
17:30	18	25
17:40	14	18
17:50	15	22
18:00	12	17
18:10	11	17
18:20	12	15
18:30	13	22
18:40	13	28
18:50	11	17
19:00	9	13
19:10	17	20
19:20	26	26
19:30	31	34
19:40	39	56
19:50	54	62
20:00	59	70
20:10	91	84
20:20	166	126
20:30	141	180
20:40	113	201
20:50	65	94
21:00	81	54
21:10	103	80
21:20	113	104
21:30	166	205
21:40	200	273
21:50	200	249
22:00	200	252
22:10	200	187
22:20	200	167
22:30	200	166
22:40	200	185
22:50	200	205
23:00	200	186
23:10	145	169
23:20	163	166
23:30	265	332
23:40	265	353
23:50	113	146
