date	close
4:50	2.59
5:20	2.10
5:40	2.20
6:00	2.94
6:10	3.27
6:20	4.24
6:30	3.72
6:40	5.96
6:50	4.58
7:00	4.98
7:10	5.06
7:20	3.63
7:30	4.51
7:40	7.82
7:50	3.97
8:00	4.37
8:10	3.79
8:20	6.54
8:30	6.74
8:40	5.01
8:50	4.22
9:10	3.70
9:20	3.47
9:30	1.67
9:40	4.89
9:50	4.46
10:10	3.36
10:20	4.07
10:30	2.86
10:50	3.10
11:00	2.53
11:10	4.33
11:20	4.47
11:30	5.15
11:40	2.90
11:50	6.33
12:00	4.91
12:10	3.50
12:30	6.19
12:40	2.63
12:50	15.13
13:00	7.35
13:10	9.38
13:30	3.57
13:40	5.20
13:50	3.60
14:00	5.83
14:10	5.78
14:20	7.00
14:30	5.41
14:40	3.97
15:00	4.32
15:10	4.66
15:20	2.11
15:30	5.63
15:40	5.56
15:50	3.89
16:00	4.85
16:10	4.56
16:30	3.81
16:40	3.81
16:50	5.01
17:00	5.09
17:10	5.73
17:20	4.39
17:30	4.92
17:40	5.76
17:50	3.85
18:00	5.39
18:10	4.17
18:20	3.49
18:30	4.44
18:40	3.28
18:50	2.88
19:10	5.00
19:30	2.86
19:40	4.11
19:50	4.33
20:00	4.13
20:10	4.78
20:20	3.93
20:30	2.68
20:50	5.24
21:10	2.72
21:20	2.74
21:30	3.89
21:40	2.29
21:50	7.00
22:00	3.11
22:10	3.67
22:20	3.02
22:30	4.18
22:50	4.20
23:10	3.80
23:30	4.25
23:50	2.90
