date	close
4:40	16
5:00	17
5:20	22
5:40	18
5:50	26
6:00	21
6:10	20
6:20	21
6:30	22
6:40	29
6:50	22
7:00	26
7:10	29
7:20	30
7:30	33
7:40	36
7:50	33
8:00	33
8:10	36
8:20	33
8:30	32
8:40	40
8:50	34
9:00	37
9:10	42
9:20	34
9:30	30
9:50	36
10:00	26
10:10	36
10:20	30
10:30	26
10:40	33
10:50	24
11:00	37
11:10	25
11:20	34
11:30	31
11:40	34
11:50	27
12:00	27
12:10	29
12:20	13
12:30	28
12:40	28
12:50	23
13:00	32
13:10	40
13:20	30
13:30	32
13:40	38
13:50	24
14:00	31
14:10	30
14:20	35
14:30	55
14:40	34
14:50	33
15:00	32
15:10	34
15:20	35
15:30	31
15:40	31
15:50	35
16:00	32
16:10	38
16:20	40
16:30	38
16:40	39
16:50	44
17:00	58
17:10	59
17:20	50
17:30	63
17:40	77
17:50	47
18:00	52
18:10	47
18:20	43
18:30	40
18:40	46
18:50	40
19:00	40
19:10	46
19:20	42
19:40	44
19:50	31
20:00	25
20:10	48
20:20	28
20:30	34
20:40	25
20:50	28
21:00	31
21:20	31
21:40	35
22:00	29
22:20	30
22:40	27
23:00	29
23:20	36
23:40	27
