date	close	actual
5:20	25	21
5:30	29	28
5:40	32	31
5:50	46	53
6:00	55	63
6:10	43	58
6:20	37	45
6:30	42	49
6:40	46	51
6:50	55	60
7:00	48	60
7:10	37	68
7:20	32	61
7:30	31	51
7:40	29	40
7:50	30	35
8:00	28	36
8:10	29	35
8:20	28	38
8:30	25	40
8:40	25	41
8:50	26	42
9:00	32	46
9:10	47	55
9:20	64	65
9:30	71	86
9:40	80	85
9:50	83	77
10:00	85	90
10:10	81	123
10:20	79	122
10:30	83	120
10:40	80	91
10:50	82	94
11:00	82	115
11:10	83	108
11:20	85	118
11:30	77	115
11:40	75	94
11:50	81	106
12:00	90	110
12:10	84	109
12:20	90	129
12:30	96	139
12:40	98	106
12:50	95	101
13:00	94	102
13:10	99	130
13:20	103	144
13:30	101	153
13:40	105	140
13:50	95	167
14:00	91	174
14:10	52	124
14:20	38	98
14:30	68	120
14:40	76	119
14:50	68	106
15:00	58	107
15:10	82	132
15:20	82	132
15:30	66	112
15:40	71	116
15:50	84	134
16:00	74	94
16:10	61	99
16:20	42	63
16:30	40	61
16:40	34	52
16:50	31	51
17:00	31	66
17:10	31	67
17:20	29	57
17:30	29	59
17:40	29	48
17:50	26	44
18:00	29	46
18:10	31	56
18:20	30	51
18:30	24	44
18:40	29	41
18:50	35	51
19:00	40	41
19:10	47	69
19:20	54	81
19:30	56	80
19:40	60	89
19:50	62	85
20:00	71	88
20:10	77	108
20:20	92	116
20:30	89	102
20:40	84	127
20:50	74	133
21:00	62	98
21:10	61	110
21:20	71	116
21:30	79	103
21:40	95	101
21:50	96	115
22:00	99	126
22:10	100	114
22:20	101	132
22:30	91	87
22:40	76	72
22:50	79	83
23:00	77	87
23:10	80	94
23:20	64	94
23:30	69	108
23:40	79	73
23:50	73	77
