date	close	actual
4:40	480	426
4:50	480	479
5:00	480	514
5:10	204	200
5:20	113	144
5:30	150	187
5:40	145	185
5:50	178	186
6:00	132	136
6:10	78	95
6:20	29	37
6:30	18	24
6:40	12	29
6:50	13	26
7:00	24	36
7:10	27	49
7:20	34	81
7:30	52	120
7:40	48	88
7:50	49	76
8:00	46	72
8:10	50	83
8:20	43	69
8:30	50	92
8:40	41	83
8:50	49	105
9:00	43	101
9:10	57	125
9:20	90	154
9:30	90	120
9:40	115	143
9:50	125	140
10:00	134	125
10:10	137	158
10:20	136	159
10:30	140	175
10:40	140	204
10:50	146	192
11:00	148	218
11:10	144	191
11:20	140	179
11:30	144	179
11:40	140	183
11:50	132	160
12:00	146	204
12:10	143	190
12:20	143	169
12:30	143	157
12:40	137	166
12:50	150	161
13:00	131	153
13:10	120	131
13:20	96	138
13:30	86	126
13:40	74	135
13:50	34	73
14:00	47	87
14:10	39	67
14:20	40	97
14:30	51	105
14:40	47	123
14:50	65	143
15:00	61	81
15:10	57	94
15:20	58	104
15:30	57	104
15:40	66	104
15:50	60	97
16:00	60	116
16:10	57	88
16:20	54	121
16:30	60	119
16:40	72	134
16:50	55	97
17:00	57	103
17:10	62	104
17:20	74	117
17:30	58	90
17:40	68	118
17:50	53	117
18:00	52	193
18:10	45	117
18:20	52	140
18:30	55	132
18:40	50	95
18:50	50	105
19:00	128	99
19:10	102	94
19:20	165	230
19:30	173	207
19:40	209	232
19:50	170	229
20:00	199	373
20:10	220	315
20:20	203	190
20:30	237	352
20:40	217	182
20:50	227	193
21:00	226	283
21:10	219	208
21:20	230	209
21:30	226	236
21:40	209	280
21:50	184	228
22:00	171	273
22:10	177	228
22:20	199	185
22:30	200	148
22:40	235	289
22:50	240	321
23:00	227	297
23:10	223	249
23:20	199	159
23:30	205	157
23:40	257	201
23:50	251	383
