date	close	actual
4:40	511	469
4:50	519	561
5:00	487	494
5:10	128	125
5:20	246	199
5:30	127	119
5:40	113	226
5:50	155	212
6:00	86	94
6:10	55	93
6:20	36	82
6:30	18	29
6:40	19	28
6:50	23	29
7:00	33	46
7:10	41	68
7:20	71	79
7:30	83	87
7:40	86	119
7:50	71	105
8:00	55	93
8:10	54	75
8:20	47	68
8:30	46	76
8:40	40	56
8:50	48	69
9:00	58	91
9:10	70	88
9:20	80	109
9:30	99	146
9:40	121	150
9:50	159	174
10:00	153	229
10:10	166	211
10:20	163	235
10:30	172	188
10:40	146	204
10:50	155	163
11:00	146	184
11:10	145	198
11:20	178	208
11:30	167	210
11:40	175	196
11:50	176	199
12:00	171	238
12:10	158	229
12:20	162	245
12:30	149	191
12:40	161	194
12:50	169	191
13:00	151	160
13:10	165	177
13:20	171	197
13:30	183	193
13:40	134	270
13:50	58	182
14:00	67	127
14:10	60	132
14:20	61	78
14:30	58	95
14:40	62	98
14:50	58	108
15:00	62	117
15:10	66	110
15:20	65	91
15:30	67	95
15:40	73	91
15:50	69	93
16:00	78	104
16:10	78	130
16:20	86	98
16:30	82	104
16:40	106	143
16:50	90	115
17:00	79	118
17:10	66	124
17:20	71	115
17:30	78	125
17:40	79	117
17:50	71	78
18:00	62	85
18:10	56	66
18:20	59	87
18:30	64	70
18:40	71	93
18:50	53	92
19:00	40	100
19:10	51	97
19:20	105	171
19:30	117	156
19:40	197	225
19:50	225	209
20:00	228	258
20:10	211	220
20:20	224	196
20:30	200	181
20:40	229	257
20:50	221	252
21:00	210	279
21:10	212	268
21:20	221	209
21:30	200	207
21:40	221	206
21:50	204	246
22:00	199	272
22:10	194	273
22:20	199	232
22:30	214	214
22:40	200	164
22:50	200	175
23:00	200	204
23:10	187	211
23:20	231	364
23:30	229	311
23:40	295	254
23:50	309	281
